Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,22,17,15,37.13,-77.92,1736.88,558.38, 88.70,92.57,17.80, 0.60,0.00e+00,6.54e+00
2014,02,22,17,15,38.38,-75.95,1737.18,557.90, 88.74,92.50,17.79, 0.59,0.00e+00,6.54e+00
2014,02,22,17,15,39.63,-73.98,1737.46,557.41, 88.79,92.44,17.77, 0.59,0.00e+00,6.54e+00
2014,02,22,17,15,52.13,-54.28,1740.22,552.53, 89.24,91.79,17.61, 0.55,2.78e+01,1.95e+01
2014,02,22,17,16,34.38, 12.32,1747.92,535.52, 90.76,89.60,17.03, 0.40,0.00e+00,6.57e+00
2014,02,22,17,16,35.63, 14.29,1748.11,535.01, 90.81,89.53,17.02, 0.40,0.00e+00,6.57e+00
2014,02,22,17,16,36.88, 16.26,1748.30,534.49, 90.85,89.47,17.00, 0.39,0.00e+00,6.57e+00
2014,02,22,17,16,49.38, 35.97,1750.05,529.30, 91.30,88.82,16.82, 0.35,0.00e+00,6.58e+00
2014,02,22,17,17,31.62,102.51,1754.34,511.26, 92.79,86.66,16.22, 0.20,0.00e+00,6.62e+00
2014,02,22,17,17,32.87,104.48,1754.43,510.72, 92.84,86.59,16.20, 0.20,0.00e+00,6.62e+00
2014,02,22,17,17,34.12,106.45,1754.52,510.17, 92.88,86.53,16.19, 0.19,0.00e+00,6.62e+00
2014,02,22,17,17,46.62,126.11,1755.26,504.68, 93.32,85.89,16.00, 0.15,0.00e+00,6.63e+00
2014,02,22,17,18,28.87,192.46,1756.14,485.66, 94.79,83.75,15.37, 0.01,0.00e+00,6.67e+00
2014,02,22,17,18,30.12,194.41,1756.12,485.09, 94.83,83.68,15.35, 0.00,0.00e+00,6.67e+00
2014,02,22,17,18,31.37,196.37,1756.11,484.51, 94.87,83.62,15.33,24.00,0.00e+00,6.67e+00
2014,02,22,17,18,43.87,215.95,1755.84,478.74, 95.30,82.99,15.14,23.96,0.00e+00,6.69e+00
2014,02,22,17,19,26.11,281.88,1753.32,458.79, 96.74,80.87,14.49,23.82,0.00e+00,6.73e+00
2014,02,22,17,19,27.36,283.83,1753.20,458.19, 96.78,80.80,14.47,23.81,0.00e+00,6.73e+00
2014,02,22,17,19,28.61,285.77,1753.09,457.59, 96.82,80.74,14.45,23.81,0.00e+00,6.73e+00
2014,02,22,17,19,41.11,305.20,1751.82,451.55, 97.24,80.12,14.25,23.77,0.00e+00,6.75e+00
2014,02,22,17,20,23.36,370.58,1745.91,430.72, 98.64,78.02,13.57,23.63,0.00e+00,6.80e+00
2014,02,22,17,20,24.61,372.51,1745.69,430.09, 98.68,77.95,13.55,23.62,0.00e+00,6.80e+00
2014,02,22,17,20,25.86,374.44,1745.48,429.47, 98.72,77.89,13.53,23.62,2.78e+01,1.97e+01
2014,02,22,17,20,38.36,393.68,1743.21,423.18, 99.13,77.27,13.32,23.58,0.00e+00,6.82e+00
2014,02,22,17,21,20.60,458.31,1733.94,401.54,100.48,75.19,12.62,23.44,0.00e+00,6.87e+00
2014,02,22,17,21,21.85,460.21,1733.63,400.89,100.52,75.13,12.60,23.43,6.21e+00,1.27e+01
2014,02,22,17,21,23.10,462.12,1733.31,400.24,100.56,75.07,12.58,23.43,0.00e+00,6.88e+00
2014,02,22,17,21,35.60,481.11,1730.05,393.72,100.96,74.46,12.37,23.39,0.00e+00,6.90e+00
2014,02,22,17,22,17.84,544.85,1717.46,371.32,102.27,72.40,11.64,23.25,0.00e+00,6.96e+00
2014,02,22,17,22,19.09,546.72,1717.05,370.65,102.31,72.34,11.62,23.25,0.00e+00,6.96e+00
2014,02,22,17,22,20.34,548.59,1716.64,369.98,102.35,72.28,11.60,23.24,0.00e+00,6.96e+00
2014,02,22,17,22,32.84,567.30,1712.40,363.24,102.73,71.67,11.38,23.20,0.00e+00,6.98e+00
2014,02,22,17,23,15.09,629.98,1696.52,340.13,104.00,69.63,10.64,23.07,6.07e+00,1.28e+01
2014,02,22,17,23,16.34,631.83,1696.01,339.44,104.03,69.57,10.62,23.06,6.07e+00,1.28e+01
2014,02,22,17,23,17.59,633.67,1695.50,338.75,104.07,69.51,10.60,23.06,1.70e+01,1.68e+01
2014,02,22,17,23,30.09,652.03,1690.30,331.81,104.44,68.91,10.38,23.02,0.00e+00,7.07e+00
2014,02,22,17,24,12.33,713.48,1671.19,308.08,105.65,66.88, 9.62,22.88,5.99e+00,1.29e+01
2014,02,22,17,24,13.58,715.29,1670.59,307.37,105.69,66.82, 9.60,22.88,5.99e+00,1.29e+01
2014,02,22,17,24,14.83,717.09,1669.99,306.66,105.73,66.76, 9.58,22.87,5.99e+00,1.29e+01
2014,02,22,17,24,27.33,735.07,1663.84,299.55,106.08,66.16, 9.35,22.84,0.00e+00,7.18e+00
2014,02,22,17,25,9.58,795.16,1641.55,275.23,107.24,64.15, 8.58,22.70,0.00e+00,7.26e+00
2014,02,22,17,25,10.83,796.92,1640.85,274.51,107.28,64.10, 8.56,22.70,0.00e+00,7.26e+00
2014,02,22,17,25,12.08,798.68,1640.16,273.78,107.31,64.04, 8.54,22.69,5.90e+00,1.30e+01
2014,02,22,17,25,24.58,816.22,1633.08,266.50,107.65,63.44, 8.31,22.65,0.00e+00,7.28e+00
2014,02,22,17,26,6.82,874.77,1607.68,241.68,108.75,61.45, 7.52,22.52,0.00e+00,7.37e+00
2014,02,22,17,26,8.07,876.49,1606.90,240.94,108.79,61.39, 7.50,22.52,0.00e+00,7.37e+00
2014,02,22,17,26,9.32,878.20,1606.11,240.20,108.82,61.33, 7.48,22.51,0.00e+00,7.37e+00
2014,02,22,17,26,21.82,895.27,1598.12,232.79,109.14,60.74, 7.24,22.47,2.77e+01,2.02e+01
2014,02,22,17,27,4.07,952.16,1569.69,207.52,110.19,58.76, 6.45,22.34,0.00e+00,7.48e+00
2014,02,22,17,27,5.32,953.82,1568.81,206.76,110.22,58.70, 6.43,22.34,0.00e+00,7.48e+00
2014,02,22,17,27,6.57,955.48,1567.93,206.01,110.25,58.64, 6.40,22.34,0.00e+00,7.49e+00
2014,02,22,17,27,19.07,972.04,1559.06,198.47,110.55,58.06, 6.17,22.30,5.66e+00,1.32e+01
2014,02,22,17,28,1.31,1027.09,1527.67,172.83,111.54,56.09, 5.36,22.17,0.00e+00,7.60e+00
2014,02,22,17,28,2.56,1028.70,1526.71,172.06,111.57,56.03, 5.34,22.16,3.88e+01,2.32e+01
2014,02,22,17,28,3.81,1030.31,1525.75,171.30,111.60,55.97, 5.32,22.16,0.00e+00,7.60e+00
2014,02,22,17,28,16.31,1046.31,1516.01,163.66,111.88,55.39, 5.08,22.12,5.54e+00,1.33e+01
2014,02,22,17,28,58.55,1099.41,1481.76,137.70,112.81,53.43, 4.27,21.99,5.44e+00,1.34e+01
2014,02,22,17,28,59.80,1100.96,1480.71,136.93,112.83,53.37, 4.24,21.99,1.66e+01,1.73e+01
2014,02,22,17,29,1.05,1102.50,1479.67,136.16,112.86,53.31, 4.22,21.98,0.00e+00,7.73e+00
2014,02,22,17,29,13.55,1117.90,1469.10,128.43,113.12,52.73, 3.98,21.94,1.66e+01,1.74e+01
2014,02,22,17,29,55.80,1168.93,1432.05,102.22,113.99,50.78, 3.16,21.81,0.00e+00,7.85e+00
2014,02,22,17,29,57.05,1170.42,1430.93,101.44,114.01,50.72, 3.14,21.81,0.00e+00,7.85e+00
2014,02,22,17,29,58.30,1171.90,1429.80,100.66,114.03,50.66, 3.12,21.81,5.30e+00,1.35e+01
2014,02,22,17,30,10.80,1186.66,1418.42, 92.87,114.28,50.08, 2.87,21.77,5.27e+00,1.35e+01
2014,02,22,17,30,53.04,1235.47,1378.71, 66.48,115.07,48.14, 2.06,21.64,5.16e+00,1.36e+01
2014,02,22,17,30,54.29,1236.89,1377.51, 65.70,115.10,48.08, 2.03,21.64,1.64e+01,1.75e+01
2014,02,22,17,30,55.54,1238.31,1376.30, 64.91,115.12,48.02, 2.01,21.63,0.00e+00,7.98e+00
2014,02,22,17,31,8.04,1252.39,1364.15, 57.08,115.34,47.45, 1.77,21.59,0.00e+00,8.01e+00
2014,02,22,17,31,50.29,1298.88,1321.86, 30.57,116.07,45.50, 0.94,21.46,0.00e+00,8.11e+00
2014,02,22,17,31,51.54,1300.23,1320.58, 29.78,116.09,45.44, 0.92,21.46,0.00e+00,8.11e+00
2014,02,22,17,31,52.79,1301.58,1319.30, 29.00,116.11,45.39, 0.90,21.46,1.63e+01,1.76e+01
2014,02,22,17,32,5.29,1314.96,1306.40, 21.14,116.31,44.81, 0.65,21.42,6.07e+01,2.83e+01
2014,02,22,17,32,47.53,1358.99,1261.66, -5.41,116.96,42.87,-0.17,21.29,4.83e+00,1.38e+01
2014,02,22,17,32,48.78,1360.26,1260.31, -6.20,116.98,42.82,-0.19,21.29,0.00e+00,8.25e+00
2014,02,22,17,32,50.03,1361.54,1258.96, -6.99,117.00,42.76,-0.22,21.28,1.61e+01,1.77e+01
2014,02,22,17,33,2.53,1374.18,1245.35,-14.84,117.18,42.18,-0.46,21.25,0.00e+00,8.28e+00
2014,02,22,17,33,44.78,1415.66,1198.25,-41.39,117.76,40.25,-1.28,21.12,1.60e+01,1.78e+01
2014,02,22,17,33,46.03,1416.86,1196.83,-42.17,117.78,40.19,-1.30,21.11,0.00e+00,8.39e+00
2014,02,22,17,33,47.28,1418.06,1195.41,-42.96,117.79,40.13,-1.33,21.11,4.64e+00,1.39e+01
2014,02,22,17,33,59.78,1429.92,1181.13,-50.80,117.95,39.56,-1.57,21.07,4.60e+00,1.39e+01
2014,02,22,17,34,42.02,1468.75,1131.83,-77.25,118.46,37.62,-2.39,20.94,1.58e+01,1.79e+01
2014,02,22,17,34,43.27,1469.86,1130.34,-78.04,118.47,37.56,-2.41,20.94,0.00e+00,8.53e+00
2014,02,22,17,34,44.52,1470.98,1128.86,-78.82,118.49,37.50,-2.43,20.94,3.82e+01,2.38e+01
2014,02,22,17,34,57.02,1482.05,1113.94,-86.62,118.63,36.93,-2.68,20.90,4.41e+00,1.40e+01
2014,02,22,17,35,39.26,1518.12,1062.54,-112.93,119.06,34.99,-3.49,20.77,0.00e+00,8.68e+00
2014,02,22,17,35,40.51,1519.15,1061.00,-113.70,119.07,34.93,-3.51,20.77,2.67e+01,2.11e+01
2014,02,22,17,35,41.76,1520.19,1059.45,-114.48,119.08,34.87,-3.54,20.76,0.00e+00,8.68e+00
2014,02,22,17,35,54.26,1530.43,1043.93,-122.23,119.20,34.30,-3.77,20.73,4.21e+00,1.41e+01
2014,02,22,17,36,36.51,1563.67,990.56,-148.32,119.55,32.35,-4.58,20.60,0.00e+00,8.82e+00
2014,02,22,17,36,37.76,1564.62,988.96,-149.09,119.56,32.30,-4.61,20.59,4.05e+00,1.42e+01
2014,02,22,17,36,39.01,1565.57,987.36,-149.86,119.57,32.24,-4.63,20.59,1.54e+01,1.81e+01
2014,02,22,17,36,51.51,1574.95,971.28,-157.54,119.66,31.66,-4.87,20.55,3.78e+01,2.40e+01
2014,02,22,17,37,33.75,1605.26,916.09,-183.34,119.94,29.71,-5.66,20.42,1.52e+01,1.82e+01
2014,02,22,17,37,35.00,1606.13,914.44,-184.10,119.95,29.65,-5.69,20.42,1.52e+01,1.82e+01
2014,02,22,17,37,36.25,1606.99,912.78,-184.86,119.95,29.60,-5.71,20.42,0.00e+00,8.98e+00
2014,02,22,17,37,48.75,1615.50,896.18,-192.44,120.02,29.02,-5.95,20.38,3.76e+01,2.41e+01
2014,02,22,17,38,31.00,1642.82,839.30,-217.90,120.22,27.06,-6.74,20.25,3.61e+00,1.44e+01
2014,02,22,17,38,32.25,1643.59,837.59,-218.65,120.23,27.00,-6.76,20.24,3.61e+00,1.44e+01
2014,02,22,17,38,33.50,1644.37,835.89,-219.40,120.23,26.95,-6.78,20.24,0.00e+00,9.14e+00
2014,02,22,17,38,46.00,1651.98,818.82,-226.87,120.28,26.37,-7.01,20.20,3.55e+00,1.44e+01
2014,02,22,17,39,28.24,1676.23,760.40,-251.92,120.40,24.40,-7.79,20.07,0.00e+00,9.29e+00
2014,02,22,17,39,29.49,1676.91,758.66,-252.65,120.40,24.34,-7.82,20.07,1.48e+01,1.84e+01
2014,02,22,17,39,30.74,1677.59,756.91,-253.39,120.40,24.28,-7.84,20.07,0.00e+00,9.29e+00
2014,02,22,17,39,43.24,1684.29,739.40,-260.73,120.42,23.70,-8.07,20.03,0.00e+00,9.33e+00
2014,02,22,17,40,25.49,1705.41,679.58,-285.31,120.46,21.73,-8.83,19.90,0.00e+00,9.45e+00
2014,02,22,17,40,26.74,1706.00,677.79,-286.03,120.46,21.67,-8.86,19.89,1.45e+01,1.85e+01
2014,02,22,17,40,27.99,1706.59,676.01,-286.75,120.46,21.61,-8.88,19.89,0.00e+00,9.45e+00
2014,02,22,17,40,40.49,1712.35,658.11,-293.94,120.46,21.02,-9.10,19.85,0.00e+00,9.49e+00
2014,02,22,17,41,22.73,1730.30,597.05,-317.97,120.42,19.04,-9.85,19.72,2.87e+00,1.47e+01
2014,02,22,17,41,23.98,1730.79,595.23,-318.68,120.42,18.98,-9.88,19.72,2.54e+01,2.16e+01
2014,02,22,17,41,25.23,1731.28,593.41,-319.38,120.42,18.92,-9.90,19.71,0.00e+00,9.61e+00
2014,02,22,17,41,37.73,1736.10,575.17,-326.41,120.40,18.33,-10.12,19.67,0.00e+00,9.65e+00
2014,02,22,17,42,19.97,1750.82,513.03,-349.85,120.28,16.33,-10.86,19.54,2.60e+00,1.48e+01
2014,02,22,17,42,21.22,1751.22,511.18,-350.53,120.27,16.27,-10.88,19.54,1.40e+01,1.86e+01
2014,02,22,17,42,22.47,1751.62,509.33,-351.22,120.27,16.21,-10.90,19.53,2.52e+01,2.17e+01
2014,02,22,17,42,34.97,1755.47,490.79,-358.06,120.22,15.62,-11.11,19.50,0.00e+00,9.81e+00
2014,02,22,17,43,17.22,1766.93,427.70,-380.85,120.02,13.61,-11.83,19.36,2.33e+00,1.49e+01
2014,02,22,17,43,18.47,1767.23,425.82,-381.51,120.02,13.55,-11.85,19.36,0.00e+00,9.94e+00
2014,02,22,17,43,19.72,1767.53,423.95,-382.18,120.01,13.49,-11.87,19.35,2.31e+00,1.49e+01
2014,02,22,17,43,32.22,1770.42,405.15,-388.81,119.94,12.89,-12.08,19.32,2.49e+01,2.18e+01
2014,02,22,17,44,14.46,1778.58,341.30,-410.89,119.66,10.86,-12.78,19.18,2.04e+00,1.51e+01
2014,02,22,17,44,15.71,1778.79,339.41,-411.53,119.65,10.80,-12.80,19.18,0.00e+00,1.01e+01
2014,02,22,17,44,16.96,1778.99,337.51,-412.18,119.64,10.74,-12.82,19.17,0.00e+00,1.01e+01
2014,02,22,17,44,29.46,1780.90,318.51,-418.59,119.55,10.14,-13.03,19.13,0.00e+00,1.01e+01
2014,02,22,17,45,11.71,1785.75,254.04,-439.90,119.19, 8.10,-13.71,19.00,1.32e+01,1.89e+01
2014,02,22,17,45,12.96,1785.85,252.12,-440.52,119.18, 8.04,-13.73,19.00,1.74e+00,1.52e+01
2014,02,22,17,45,14.21,1785.96,250.21,-441.14,119.17, 7.98,-13.75,18.99,3.58e+01,2.47e+01
2014,02,22,17,45,26.71,1786.88,231.06,-447.32,119.05, 7.37,-13.94,18.95,0.00e+00,1.03e+01
2014,02,22,17,46,8.95,1788.40,166.15,-467.80,118.62, 5.31,-14.60,18.82,2.41e+01,2.21e+01
2014,02,22,17,46,10.20,1788.41,164.22,-468.40,118.61, 5.25,-14.62,18.81,0.00e+00,1.05e+01
2014,02,22,17,46,11.45,1788.41,162.30,-469.00,118.60, 5.19,-14.64,18.81,2.41e+01,2.21e+01
2014,02,22,17,46,23.95,1788.35,143.04,-474.93,118.46, 4.57,-14.83,18.77,1.36e+00,1.54e+01
2014,02,22,17,47,6.20,1786.53, 77.82,-494.54,117.95, 2.49,-15.46,18.63,0.00e+00,1.06e+01
2014,02,22,17,47,7.45,1786.44, 75.89,-495.11,117.93, 2.43,-15.48,18.63,0.00e+00,1.06e+01
2014,02,22,17,47,8.70,1786.35, 73.96,-495.68,117.92, 2.37,-15.50,18.62,1.26e+01,1.92e+01
2014,02,22,17,47,21.20,1785.29, 54.64,-501.34,117.75, 1.75,-15.68,18.58,0.00e+00,1.07e+01
2014,02,22,17,48,3.44,1780.14,-10.68,-520.02,117.17,-0.34,-16.28,18.44,4.63e+01,2.75e+01
2014,02,22,17,48,4.69,1779.95,-12.61,-520.56,117.15,-0.41,-16.30,18.44,7.89e-01,1.56e+01
2014,02,22,17,48,5.94,1779.76,-14.54,-521.10,117.14,-0.47,-16.32,18.44,1.23e+01,1.93e+01
2014,02,22,17,48,18.44,1777.72,-33.87,-526.49,116.95,-1.09,-16.49,18.39,1.22e+01,1.94e+01
2014,02,22,17,49,0.68,1769.24,-99.15,-544.19,116.30,-3.21,-17.07,18.25,2.33e+01,2.25e+01
2014,02,22,17,49,1.93,1768.95,-101.08,-544.71,116.28,-3.27,-17.09,18.25,3.48e+01,2.52e+01
2014,02,22,17,49,3.18,1768.66,-103.01,-545.22,116.26,-3.33,-17.11,18.25,4.60e+01,2.76e+01
2014,02,22,17,49,15.68,1765.64,-122.30,-550.30,116.05,-3.96,-17.27,18.20,3.47e+01,2.52e+01
2014,02,22,17,49,57.93,1753.85,-187.38,-567.00,115.33,-6.10,-17.82,18.06,4.58e+01,2.77e+01
2014,02,22,17,49,59.18,1753.46,-189.30,-567.48,115.30,-6.16,-17.84,18.06,2.29e+01,2.26e+01
2014,02,22,17,50,0.43,1753.08,-191.22,-567.96,115.28,-6.23,-17.85,18.06,3.45e+01,2.53e+01
2014,02,22,17,50,12.93,1749.08,-210.43,-572.74,115.06,-6.86,-18.01,18.01,4.57e+01,2.77e+01
2014,02,22,17,50,55.17,1734.01,-275.11,-588.37,114.26,-9.02,-18.53,17.87,1.13e+01,1.97e+01
2014,02,22,17,50,56.42,1733.52,-277.02,-588.82,114.24,-9.08,-18.54,17.87,4.55e+01,2.78e+01
2014,02,22,17,50,57.67,1733.04,-278.93,-589.27,114.21,-9.14,-18.56,17.86,7.99e+01,3.41e+01
2014,02,22,17,51,10.17,1728.08,-298.00,-593.72,113.97,-9.78,-18.70,17.82,3.41e+01,2.55e+01
2014,02,22,17,51,52.42,1709.75,-362.16,-608.25,113.10,-11.96,-19.19,17.68,2.23e+01,2.28e+01
2014,02,22,17,51,53.67,1709.17,-364.05,-608.67,113.08,-12.02,-19.20,17.67,2.23e+01,2.28e+01
2014,02,22,17,51,54.92,1708.59,-365.94,-609.08,113.05,-12.09,-19.22,17.67,9.10e+01,3.60e+01
2014,02,22,17,52,7.42,1702.67,-384.83,-613.21,112.78,-12.74,-19.36,17.63,5.67e+01,3.02e+01
