Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,02,04,15,05,57.55,1556.68,614.36,575.44, 32.30,21.54,18.98, 5.24,1.24e+04,1.85e+03
2014,02,04,15,05,58.80,1557.28,612.39,575.86, 32.28,21.47,18.99, 5.23,1.72e+04,2.18e+03
2014,02,04,15,06,0.05,1557.88,610.41,576.28, 32.26,21.40,19.00, 5.23,1.15e+04,1.79e+03
2014,02,04,15,06,39.05,1575.41,548.27,588.97, 31.61,19.19,19.45, 5.08,1.58e+04,2.09e+03
2014,02,04,15,06,54.80,1581.88,522.97,593.87, 31.36,18.29,19.62, 5.02,1.58e+04,2.09e+03
2014,02,04,15,06,56.05,1582.38,520.95,594.25, 31.34,18.22,19.63, 5.02,1.69e+04,2.17e+03
2014,02,04,15,06,57.30,1582.88,518.94,594.63, 31.32,18.15,19.65, 5.01,1.91e+04,2.31e+03
2014,02,04,15,07,36.30,1597.26,455.74,606.15, 30.75,15.92,20.05, 4.87,1.61e+04,2.11e+03
2014,02,04,15,07,52.04,1602.45,430.06,610.57, 30.53,15.02,20.20, 4.81,1.78e+04,2.22e+03
2014,02,04,15,07,53.29,1602.85,428.01,610.91, 30.52,14.95,20.22, 4.80,1.80e+04,2.24e+03
2014,02,04,15,07,54.54,1603.24,425.97,611.26, 30.50,14.88,20.23, 4.80,1.58e+04,2.10e+03
2014,02,04,15,08,33.54,1614.43,361.89,621.57, 30.00,12.63,20.59, 4.65,1.52e+04,2.06e+03
2014,02,04,15,08,49.29,1618.32,335.87,625.50, 29.81,11.72,20.73, 4.59,2.26e+04,2.51e+03
2014,02,04,15,08,50.54,1618.62,333.80,625.80, 29.80,11.65,20.74, 4.58,1.64e+04,2.14e+03
2014,02,04,15,08,51.79,1618.91,331.74,626.11, 29.78,11.58,20.75, 4.58,1.92e+04,2.31e+03
2014,02,04,15,09,30.79,1626.87,266.97,635.19, 29.36, 9.32,21.07, 4.43,1.67e+04,2.16e+03
2014,02,04,15,09,46.53,1629.45,240.73,638.61, 29.20, 8.40,21.19, 4.37,1.70e+04,2.18e+03
2014,02,04,15,09,47.78,1629.64,238.64,638.87, 29.19, 8.33,21.20, 4.36,2.01e+04,2.37e+03
2014,02,04,15,09,49.03,1629.83,236.55,639.14, 29.18, 8.26,21.21, 4.36,1.92e+04,2.32e+03
2014,02,04,15,10,28.03,1634.53,171.29,646.95, 28.83, 5.98,21.49, 4.21,2.32e+04,2.55e+03
2014,02,04,15,10,43.78,1635.80,144.87,649.86, 28.71, 5.06,21.59, 4.14,1.93e+04,2.32e+03
2014,02,04,15,10,45.03,1635.89,142.77,650.08, 28.70, 4.99,21.60, 4.14,2.01e+04,2.37e+03
2014,02,04,15,10,46.28,1635.97,140.67,650.31, 28.69, 4.91,21.61, 4.13,2.01e+04,2.37e+03
2014,02,04,15,11,25.28,1637.40, 75.10,656.83, 28.43, 2.63,21.84, 3.98,1.48e+04,2.04e+03
2014,02,04,15,11,41.02,1637.35, 48.60,659.21, 28.34, 1.70,21.92, 3.92,2.25e+04,2.51e+03
2014,02,04,15,11,42.27,1637.33, 46.49,659.40, 28.33, 1.63,21.93, 3.92,2.13e+04,2.45e+03
2014,02,04,15,11,43.52,1637.31, 44.39,659.58, 28.33, 1.55,21.93, 3.91,2.45e+04,2.62e+03
2014,02,04,15,12,22.52,1635.47,-21.30,664.79, 28.15,-0.75,22.12, 3.76,2.16e+04,2.47e+03
2014,02,04,15,12,38.26,1634.09,-47.81,666.64, 28.09,-1.68,22.18, 3.69,1.97e+04,2.35e+03
2014,02,04,15,12,39.51,1633.97,-49.91,666.78, 28.09,-1.75,22.19, 3.69,2.17e+04,2.47e+03
2014,02,04,15,12,40.76,1633.84,-52.02,666.92, 28.08,-1.82,22.19, 3.69,1.91e+04,2.32e+03
2014,02,04,15,13,19.76,1628.73,-117.63,670.81, 27.99,-4.13,22.33, 3.53,2.34e+04,2.57e+03
2014,02,04,15,13,35.51,1626.04,-144.09,672.13, 27.97,-5.06,22.38, 3.47,1.43e+04,2.01e+03
2014,02,04,15,13,36.76,1625.81,-146.19,672.22, 27.97,-5.14,22.38, 3.46,2.60e+04,2.71e+03
2014,02,04,15,13,38.01,1625.58,-148.29,672.32, 27.97,-5.21,22.39, 3.46,2.55e+04,2.68e+03
2014,02,04,15,14,17.01,1617.22,-213.64,674.87, 27.96,-7.53,22.48, 3.30,2.44e+04,2.63e+03
2014,02,04,15,14,32.75,1613.21,-239.94,675.64, 27.97,-8.46,22.50, 3.24,2.38e+04,2.60e+03
2014,02,04,15,14,34.00,1612.88,-242.02,675.70, 27.97,-8.53,22.50, 3.24,1.92e+04,2.33e+03
2014,02,04,15,14,35.25,1612.55,-244.11,675.75, 27.97,-8.61,22.51, 3.23,1.92e+04,2.33e+03
2014,02,04,15,15,14.25,1600.95,-309.00,676.96, 28.05,-10.92,22.55, 3.08,2.24e+04,2.52e+03
2014,02,04,15,15,30.00,1595.65,-335.09,677.19, 28.09,-11.86,22.56, 3.01,2.68e+04,2.76e+03
2014,02,04,15,15,31.25,1595.21,-337.16,677.20, 28.10,-11.93,22.56, 3.01,2.16e+04,2.48e+03
2014,02,04,15,15,32.50,1594.77,-339.23,677.21, 28.10,-12.01,22.56, 3.00,2.07e+04,2.43e+03
2014,02,04,15,16,11.50,1579.98,-403.47,677.08, 28.26,-14.33,22.55, 2.85,1.99e+04,2.38e+03
2014,02,04,15,16,27.24,1573.39,-429.25,676.76, 28.34,-15.26,22.54, 2.79,2.25e+04,2.53e+03
2014,02,04,15,16,28.49,1572.86,-431.29,676.73, 28.34,-15.33,22.54, 2.78,1.73e+04,2.22e+03
2014,02,04,15,16,29.74,1572.32,-433.34,676.70, 28.35,-15.41,22.53, 2.78,1.85e+04,2.30e+03
2014,02,04,15,17,8.74,1554.37,-496.74,675.21, 28.59,-17.72,22.48, 2.62,2.23e+04,2.52e+03
2014,02,04,15,17,24.49,1546.52,-522.17,674.35, 28.70,-18.66,22.45, 2.56,2.14e+04,2.48e+03
2014,02,04,15,17,25.74,1545.88,-524.18,674.28, 28.71,-18.73,22.44, 2.55,2.34e+04,2.59e+03
2014,02,04,15,17,26.99,1545.24,-526.19,674.20, 28.72,-18.80,22.44, 2.55,2.11e+04,2.46e+03
2014,02,04,15,18,5.99,1524.19,-588.58,671.38, 29.04,-21.11,22.34, 2.39,1.80e+04,2.27e+03
2014,02,04,15,18,21.73,1515.11,-613.53,669.98, 29.19,-22.05,22.29, 2.33,1.92e+04,2.34e+03
2014,02,04,15,18,22.98,1514.37,-615.51,669.86, 29.20,-22.12,22.28, 2.33,2.27e+04,2.55e+03
2014,02,04,15,18,24.23,1513.63,-617.48,669.74, 29.21,-22.19,22.28, 2.32,1.71e+04,2.22e+03
2014,02,04,15,19,3.23,1489.55,-678.67,665.59, 29.62,-24.49,22.13, 2.17,2.15e+04,2.49e+03
