Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,17,06,25,8.61,-1636.28,571.79,592.64, 94.43,160.74,18.88, 0.73,0.00e+00,   NaN
2014,02,17,06,25,9.86,-1635.80,573.72,592.19, 94.46,160.67,18.86, 0.72,0.00e+00,   NaN
2014,02,17,06,25,11.11,-1635.32,575.65,591.75, 94.49,160.61,18.85, 0.72,0.00e+00,   NaN
2014,02,17,06,25,29.86,-1627.86,604.49,584.97, 94.95,159.63,18.62, 0.65,0.00e+00,   NaN
2014,02,17,06,26,5.85,-1612.25,659.37,571.50, 95.83,157.76,18.16, 0.53,0.00e+00,   NaN
2014,02,17,06,26,7.10,-1611.67,661.26,571.03, 95.86,157.69,18.15, 0.52,0.00e+00,   NaN
2014,02,17,06,26,8.35,-1611.10,663.16,570.55, 95.89,157.63,18.13, 0.52,0.00e+00,   NaN
2014,02,17,06,26,27.10,-1602.24,691.46,563.28, 96.33,156.66,17.89, 0.45,5.49e+02,2.58e+02
2014,02,17,06,27,3.10,-1583.97,745.24,548.87, 97.16,154.80,17.41, 0.33,9.31e+02,3.00e+02
2014,02,17,06,27,4.35,-1583.31,747.10,548.36, 97.19,154.74,17.39, 0.33,6.81e+02,2.73e+02
2014,02,17,06,27,5.60,-1582.65,748.95,547.85, 97.22,154.68,17.37, 0.32,3.69e+02,2.35e+02
2014,02,17,06,27,24.35,-1572.42,776.63,540.11, 97.64,153.71,17.12, 0.26,3.65e+02,2.35e+02
2014,02,17,06,28,0.34,-1551.56,829.15,524.82, 98.43,151.88,16.61, 0.13,4.32e+02,2.45e+02
2014,02,17,06,28,1.59,-1550.81,830.96,524.28, 98.46,151.82,16.59, 0.13,2.44e+02,2.20e+02
2014,02,17,06,28,2.84,-1550.05,832.77,523.74, 98.48,151.75,16.58, 0.13,1.80e+02,2.10e+02
2014,02,17,06,28,21.59,-1538.49,859.76,515.54, 98.88,150.80,16.31, 0.06,3.09e+02,2.29e+02
2014,02,17,06,28,57.59,-1515.09,910.91,499.40, 99.62,148.98,15.77,23.94,4.65e+02,2.59e+02
2014,02,17,06,28,58.84,-1514.25,912.67,498.83, 99.65,148.92,15.76,23.94,5.90e+02,2.74e+02
2014,02,17,06,29,0.09,-1513.40,914.43,498.26, 99.67,148.86,15.74,23.93,3.98e+02,2.51e+02
2014,02,17,06,29,18.84,-1500.54,940.67,489.63,100.04,147.92,15.45,23.87,3.86e+02,2.56e+02
2014,02,17,06,29,54.83,-1474.67,990.29,472.68,100.74,146.12,14.90,23.75,7.34e+02,2.90e+02
2014,02,17,06,29,56.08,-1473.74,991.99,472.09,100.76,146.06,14.88,23.74,2.86e+02,2.36e+02
2014,02,17,06,29,57.33,-1472.81,993.70,471.49,100.78,145.99,14.86,23.74,2.25e+02,2.27e+02
2014,02,17,06,30,16.08,-1458.68,1019.11,462.45,101.13,145.06,14.57,23.68,1.79e+02,2.15e+02
2014,02,17,06,30,52.08,-1430.40,1067.10,444.74,101.77,143.28,13.99,23.56,1.06e+03,3.24e+02
2014,02,17,06,30,53.33,-1429.39,1068.75,444.12,101.79,143.21,13.97,23.55,0.00e+00,1.88e+02
2014,02,17,06,30,54.58,-1428.38,1070.39,443.49,101.81,143.15,13.95,23.55,2.86e+02,2.36e+02
2014,02,17,06,31,13.33,-1413.02,1094.92,434.07,102.13,142.23,13.65,23.49,0.00e+00,1.91e+02
2014,02,17,06,31,49.32,-1382.42,1141.13,415.65,102.72,140.46,13.05,23.37,8.56e+02,3.08e+02
2014,02,17,06,31,50.57,-1381.33,1142.72,415.01,102.74,140.40,13.03,23.37,2.72e+02,2.40e+02
2014,02,17,06,31,51.82,-1380.24,1144.30,414.36,102.76,140.34,13.01,23.36,1.42e+02,2.22e+02
2014,02,17,06,32,10.57,-1363.69,1167.87,404.58,103.05,139.42,12.70,23.30,1.95e+01,2.04e+02
2014,02,17,06,32,46.56,-1330.86,1212.20,385.49,103.59,137.67,12.09,23.18,3.51e+02,2.48e+02
2014,02,17,06,32,47.81,-1329.69,1213.72,384.82,103.60,137.61,12.07,23.18,2.45e+01,2.02e+02
2014,02,17,06,32,49.06,-1328.53,1215.24,384.15,103.62,137.55,12.04,23.18,4.16e+02,2.56e+02
2014,02,17,06,33,7.81,-1310.83,1237.80,374.04,103.88,136.64,11.72,23.12,3.79e+01,2.02e+02
2014,02,17,06,33,43.81,-1275.83,1280.15,354.34,104.36,134.90,11.09,23.00,1.60e+02,2.24e+02
2014,02,17,06,33,45.06,-1274.59,1281.60,353.65,104.38,134.84,11.07,23.00,5.53e+02,2.75e+02
2014,02,17,06,33,46.31,-1273.35,1283.04,352.96,104.40,134.78,11.05,22.99,1.59e+02,2.24e+02
2014,02,17,06,34,5.06,-1254.56,1304.54,342.54,104.63,133.88,10.72,22.93,2.14e+02,2.34e+02
2014,02,17,06,34,41.05,-1217.52,1344.77,322.27,105.05,132.16,10.07,22.82,5.58e+02,2.74e+02
2014,02,17,06,34,42.30,-1216.21,1346.15,321.56,105.07,132.10,10.05,22.81,6.91e+02,2.89e+02
2014,02,17,06,34,43.55,-1214.90,1347.52,320.85,105.08,132.04,10.03,22.81,0.00e+00,1.66e+02
2014,02,17,06,35,2.30,-1195.06,1367.89,310.16,105.28,131.14, 9.69,22.75,2.53e+02,2.30e+02
2014,02,17,06,35,38.30,-1156.04,1405.94,289.38,105.65,129.43, 9.03,22.64,2.25e+02,2.36e+02
2014,02,17,06,35,39.55,-1154.67,1407.23,288.65,105.66,129.37, 9.01,22.63,4.88e+02,2.70e+02
2014,02,17,06,35,40.80,-1153.29,1408.52,287.92,105.67,129.31, 8.99,22.63,1.56e+02,2.27e+02
2014,02,17,06,35,59.55,-1132.46,1427.72,276.97,105.85,128.42, 8.64,22.57,3.92e+02,2.65e+02
2014,02,17,06,36,35.54,-1091.60,1463.46,255.74,106.16,126.72, 7.97,22.46,9.52e+01,2.17e+02
2014,02,17,06,36,36.79,-1090.16,1464.67,255.00,106.17,126.66, 7.95,22.45,2.96e+01,2.06e+02
2014,02,17,06,36,38.04,-1088.72,1465.89,254.26,106.18,126.60, 7.93,22.45,1.64e+02,2.26e+02
2014,02,17,06,36,56.79,-1066.94,1483.86,243.08,106.32,125.72, 7.58,22.39,6.47e+02,2.83e+02
2014,02,17,06,37,32.79,-1024.32,1517.22,221.44,106.57,124.02, 6.90,22.28,0.00e+00,1.78e+02
2014,02,17,06,37,34.04,-1022.82,1518.35,220.69,106.58,123.97, 6.87,22.27,5.24e+02,2.67e+02
2014,02,17,06,37,35.29,-1021.32,1519.48,219.93,106.58,123.91, 6.85,22.27,0.00e+00,1.78e+02
2014,02,17,06,37,54.04,-998.67,1536.18,208.56,106.70,123.03, 6.49,22.21,5.93e+02,2.76e+02
2014,02,17,06,38,30.03,-954.42,1567.06,186.58,106.89,121.34, 5.81,22.10,1.60e+02,2.29e+02
2014,02,17,06,38,31.28,-952.87,1568.10,185.82,106.89,121.29, 5.78,22.09,2.93e+02,2.48e+02
2014,02,17,06,38,32.53,-951.31,1569.14,185.05,106.90,121.23, 5.76,22.09,4.93e+02,2.73e+02
2014,02,17,06,38,51.28,-927.83,1584.54,173.51,106.98,120.35, 5.40,22.03,6.00e+02,2.91e+02
2014,02,17,06,39,27.27,-882.06,1612.86,151.24,107.11,118.67, 4.70,21.92,2.60e+02,2.52e+02
2014,02,17,06,39,28.52,-880.45,1613.81,150.47,107.12,118.62, 4.68,21.92,1.25e+02,2.34e+02
2014,02,17,06,39,29.77,-878.85,1614.77,149.69,107.12,118.56, 4.65,21.91,3.93e+02,2.69e+02
2014,02,17,06,39,48.52,-854.61,1628.81,138.02,107.17,117.69, 4.29,21.86,0.00e+00,2.05e+02
2014,02,17,06,40,24.52,-807.42,1654.52,115.51,107.24,116.01, 3.59,21.75,4.18e+02,2.66e+02
2014,02,17,06,40,25.77,-805.76,1655.38,114.73,107.24,115.95, 3.57,21.74,2.84e+02,2.49e+02
