Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,09,11,22,4.04,995.79,1432.76,-413.31, 55.71,55.20,-13.33,11.37,2.02e+03,1.45e+02
2014,02,09,11,22,5.29,997.48,1431.73,-412.68, 55.67,55.14,-13.31,11.37,1.61e+03,1.29e+02
2014,02,09,11,22,24.04,1022.59,1415.98,-403.24, 55.16,54.16,-13.00,11.30,2.04e+03,1.45e+02
2014,02,09,11,22,25.29,1024.25,1414.91,-402.61, 55.13,54.10,-12.98,11.30,1.69e+03,1.32e+02
2014,02,09,11,22,44.04,1049.03,1398.71,-393.04, 54.62,53.13,-12.67,11.24,1.90e+03,1.40e+02
2014,02,09,11,22,45.29,1050.67,1397.61,-392.40, 54.58,53.07,-12.65,11.23,2.18e+03,1.50e+02
2014,02,09,11,23,4.04,1075.11,1380.96,-382.71, 54.07,52.10,-12.33,11.17,1.93e+03,1.42e+02
2014,02,09,11,23,5.29,1076.73,1379.83,-382.06, 54.04,52.03,-12.31,11.16,2.17e+03,1.50e+02
2014,02,09,11,23,24.04,1100.83,1362.73,-372.24, 53.53,51.07,-12.00,11.10,2.06e+03,1.46e+02
2014,02,09,11,23,25.29,1102.42,1361.58,-371.58, 53.50,51.00,-11.97,11.09,1.89e+03,1.40e+02
2014,02,09,11,23,44.03,1126.15,1344.05,-361.66, 52.99,50.04,-11.65,11.03,1.93e+03,1.42e+02
2014,02,09,11,23,45.28,1127.73,1342.87,-360.99, 52.95,49.98,-11.63,11.03,1.76e+03,1.35e+02
2014,02,09,11,24,4.03,1151.11,1324.90,-350.94, 52.45,49.02,-11.31,10.96,1.79e+03,1.36e+02
2014,02,09,11,24,5.28,1152.65,1323.68,-350.27, 52.41,48.95,-11.29,10.96,2.01e+03,1.44e+02
2014,02,09,11,24,24.03,1175.66,1305.29,-340.10, 51.91,47.99,-10.96,10.89,2.18e+03,1.50e+02
2014,02,09,11,24,25.28,1177.18,1304.05,-339.42, 51.88,47.93,-10.94,10.89,2.11e+03,1.48e+02
2014,02,09,11,24,44.02,1199.80,1285.24,-329.16, 51.37,46.97,-10.60,10.82,2.38e+03,1.57e+02
2014,02,09,11,24,45.27,1201.30,1283.97,-328.47, 51.34,46.91,-10.58,10.82,2.07e+03,1.47e+02
2014,02,09,11,25,4.02,1223.54,1264.74,-318.09, 50.84,45.95,-10.25,10.76,2.07e+03,1.47e+02
2014,02,09,11,25,5.27,1225.01,1263.44,-317.40, 50.80,45.88,-10.22,10.75,2.36e+03,1.57e+02
2014,02,09,11,25,24.02,1246.86,1243.80,-306.92, 50.30,44.93,-9.89,10.69,2.30e+03,1.55e+02
