Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2013,11,24,18,57,44.40,834.21,-1469.62,-709.46, 95.37,-60.42,-22.77,13.49,5.29e+02,7.58e+01
2013,11,24,18,57,45.65,832.43,-1470.61,-709.39, 95.32,-60.49,-22.77,13.49,6.47e+02,8.37e+01
2013,11,24,18,57,46.90,830.64,-1471.59,-709.33, 95.27,-60.56,-22.77,13.49,5.50e+02,7.73e+01
2013,11,24,18,57,59.40,812.73,-1481.32,-708.63, 94.81,-61.25,-22.75,13.44,7.75e+02,9.15e+01
2013,11,24,18,58,41.64,751.44,-1512.81,-705.62, 93.22,-63.59,-22.67,13.28,6.12e+02,8.17e+01
2013,11,24,18,58,42.89,749.61,-1513.71,-705.52, 93.17,-63.65,-22.67,13.28,6.77e+02,8.58e+01
2013,11,24,18,58,44.14,747.78,-1514.61,-705.41, 93.13,-63.72,-22.67,13.27,7.09e+02,8.78e+01
2013,11,24,18,58,56.64,729.42,-1523.48,-704.31, 92.65,-64.42,-22.63,13.23,6.76e+02,8.58e+01
2013,11,24,18,59,38.89,666.68,-1552.02,-699.93, 91.03,-66.75,-22.51,13.07,6.97e+02,8.73e+01
2013,11,24,18,59,40.14,664.81,-1552.83,-699.79, 90.98,-66.82,-22.50,13.07,9.65e+02,1.02e+02
2013,11,24,18,59,41.39,662.94,-1553.64,-699.64, 90.93,-66.89,-22.50,13.06,7.61e+02,9.11e+01
2013,11,24,18,59,53.89,644.17,-1561.62,-698.14, 90.45,-67.58,-22.45,13.02,6.86e+02,8.67e+01
2013,11,24,19,00,36.13,580.17,-1587.12,-692.41, 88.80,-69.92,-22.28,12.86,8.13e+02,9.43e+01
2013,11,24,19,00,37.38,578.26,-1587.84,-692.22, 88.75,-69.99,-22.28,12.85,8.13e+02,9.43e+01
2013,11,24,19,00,38.63,576.36,-1588.56,-692.04, 88.70,-70.06,-22.27,12.85,1.03e+03,1.06e+02
2013,11,24,19,00,51.13,557.24,-1595.63,-690.13, 88.20,-70.75,-22.21,12.80,1.01e+03,1.05e+02
2013,11,24,19,01,33.38,492.11,-1618.02,-683.05, 86.53,-73.08,-21.99,12.65,8.44e+02,9.63e+01
2013,11,24,19,01,34.63,490.17,-1618.64,-682.83, 86.48,-73.15,-21.99,12.64,6.51e+02,8.50e+01
2013,11,24,19,01,35.88,488.23,-1619.27,-682.60, 86.43,-73.22,-21.98,12.64,8.66e+02,9.75e+01
2013,11,24,19,01,48.38,468.81,-1625.40,-680.30, 85.93,-73.91,-21.91,12.59,7.58e+02,9.15e+01
2013,11,24,19,02,30.62,402.74,-1644.59,-671.89, 84.23,-76.24,-21.64,12.44,8.21e+02,9.53e+01
2013,11,24,19,02,31.87,400.78,-1645.13,-671.63, 84.18,-76.31,-21.64,12.43,7.35e+02,9.04e+01
2013,11,24,19,02,33.12,398.81,-1645.66,-671.37, 84.13,-76.38,-21.63,12.43,7.78e+02,9.29e+01
2013,11,24,19,02,45.62,379.14,-1650.84,-668.67, 83.62,-77.07,-21.54,12.38,8.21e+02,9.54e+01
2013,11,24,19,03,27.87,312.29,-1666.78,-658.94, 81.91,-79.39,-21.24,12.23,9.93e+02,1.05e+02
2013,11,24,19,03,29.12,310.30,-1667.21,-658.64, 81.86,-79.46,-21.23,12.22,1.21e+03,1.15e+02
2013,11,24,19,03,30.37,308.32,-1667.65,-658.34, 81.81,-79.53,-21.22,12.22,9.39e+02,1.02e+02
2013,11,24,19,03,42.87,288.44,-1671.85,-655.26, 81.30,-80.21,-21.12,12.17,7.88e+02,9.38e+01
2013,11,24,19,04,25.11,221.01,-1684.48,-644.24, 79.57,-82.53,-20.77,12.02,8.84e+02,9.93e+01
2013,11,24,19,04,26.36,219.01,-1684.82,-643.90, 79.52,-82.59,-20.76,12.01,8.73e+02,9.87e+01
2013,11,24,19,04,27.61,217.01,-1685.15,-643.56, 79.47,-82.66,-20.75,12.01,9.81e+02,1.04e+02
2013,11,24,19,04,40.11,196.99,-1688.38,-640.10, 78.95,-83.35,-20.63,11.96,1.04e+03,1.08e+02
2013,11,24,19,05,22.35,129.14,-1697.65,-627.81, 77.22,-85.65,-20.24,11.81,9.15e+02,1.01e+02
2013,11,24,19,05,23.60,127.13,-1697.89,-627.43, 77.17,-85.72,-20.23,11.80,9.90e+02,1.05e+02
2013,11,24,19,05,24.85,125.12,-1698.12,-627.05, 77.12,-85.79,-20.22,11.80,9.90e+02,1.05e+02
