Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,04,00,58,16.53,-1269.37,-1185.21,-622.77,107.55,-136.96,-19.73,18.06,0.00e+00,   NaN
2014,04,04,00,58,17.78,-1270.64,-1183.69,-623.15,107.58,-137.03,-19.74,18.06,0.00e+00,   NaN
2014,04,04,00,58,19.03,-1271.91,-1182.17,-623.53,107.61,-137.09,-19.75,18.05,0.00e+00,   NaN
2014,04,04,00,58,37.78,-1290.78,-1159.19,-629.10,108.02,-138.07,-19.93,17.99,0.00e+00,   NaN
2014,04,04,00,59,13.77,-1326.00,-1114.19,-639.31,108.78,-139.96,-20.26,17.86,0.00e+00,   NaN
2014,04,04,00,59,15.02,-1327.19,-1112.61,-639.65,108.81,-140.03,-20.27,17.86,0.00e+00,   NaN
2014,04,04,00,59,16.27,-1328.39,-1111.02,-639.99,108.84,-140.09,-20.28,17.85,0.00e+00,   NaN
2014,04,04,00,59,35.02,-1346.16,-1087.09,-645.03,109.21,-141.08,-20.44,17.79,1.11e+02,2.18e+02
2014,04,04,01,00,11.02,-1379.23,-1040.30,-654.21,109.89,-142.97,-20.74,17.66,4.33e+02,2.60e+02
2014,04,04,01,00,12.27,-1380.35,-1038.66,-654.52,109.91,-143.04,-20.75,17.66,0.00e+00,2.00e+02
2014,04,04,01,00,13.52,-1381.47,-1037.01,-654.83,109.94,-143.11,-20.76,17.65,1.82e+02,2.27e+02
2014,04,04,01,00,32.27,-1398.09,-1012.18,-659.32,110.27,-144.10,-20.91,17.59,0.00e+00,1.84e+02
2014,04,04,01,01,8.26,-1428.91,-963.75,-667.45,110.87,-146.00,-21.17,17.46,0.00e+00,2.01e+02
2014,04,04,01,01,9.51,-1429.96,-962.05,-667.72,110.89,-146.07,-21.18,17.46,1.87e+02,2.29e+02
2014,04,04,01,01,10.76,-1431.00,-960.35,-667.99,110.91,-146.13,-21.19,17.45,1.24e+02,2.20e+02
2014,04,04,01,01,29.51,-1446.43,-934.70,-671.93,111.20,-147.13,-21.31,17.38,1.86e+02,2.30e+02
2014,04,04,01,02,5.51,-1474.95,-884.73,-678.98,111.72,-149.04,-21.54,17.26,0.00e+00,1.96e+02
2014,04,04,01,02,6.76,-1475.91,-882.98,-679.21,111.73,-149.11,-21.55,17.25,1.67e+02,2.34e+02
2014,04,04,01,02,8.01,-1476.87,-881.22,-679.45,111.75,-149.18,-21.56,17.25,1.66e+02,2.34e+02
2014,04,04,01,02,26.76,-1491.08,-854.81,-682.82,112.00,-150.18,-21.67,17.18,0.00e+00,1.81e+02
2014,04,04,01,03,2.75,-1517.20,-803.45,-688.79,112.43,-152.10,-21.86,17.05,1.69e+02,2.36e+02
2014,04,04,01,03,4.00,-1518.08,-801.65,-688.98,112.44,-152.16,-21.87,17.05,0.00e+00,2.08e+02
2014,04,04,01,03,5.25,-1518.96,-799.86,-689.17,112.46,-152.23,-21.87,17.05,0.00e+00,1.87e+02
2014,04,04,01,03,24.00,-1531.91,-772.75,-691.98,112.66,-153.23,-21.96,16.98,0.00e+00,1.89e+02
2014,04,04,01,03,59.99,-1555.59,-720.13,-696.84,113.01,-155.16,-22.12,16.85,0.00e+00,2.01e+02
2014,04,04,01,04,1.24,-1556.38,-718.29,-697.00,113.02,-155.23,-22.13,16.85,0.00e+00,2.12e+02
