Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,04,14,09,27,38.10,1738.37, 23.10,-266.63, 21.45, 0.76,-8.72,11.64,0.00e+00,0.00e+00
2014,04,14,09,27,39.35,1738.47, 21.15,-265.88, 21.42, 0.70,-8.69,11.64,3.04e+02,3.04e+02
2014,04,14,09,27,40.60,1738.58, 19.19,-265.13, 21.38, 0.63,-8.67,11.64,6.15e+02,4.32e+02
2014,04,14,09,28,19.60,1740.64,-41.86,-241.54, 20.42,-1.38,-7.90,11.50,6.15e+02,4.32e+02
2014,04,14,09,28,35.35,1740.80,-66.51,-231.91, 20.04,-2.19,-7.58,11.45,9.18e+02,5.28e+02
2014,04,14,09,28,36.60,1740.79,-68.46,-231.15, 20.00,-2.25,-7.56,11.44,9.18e+02,5.28e+02
2014,04,14,09,28,37.85,1740.78,-70.42,-230.38, 19.97,-2.32,-7.53,11.44,9.18e+02,5.28e+02
2014,04,14,09,29,16.85,1739.32,-131.36,-206.32, 19.03,-4.32,-6.75,11.31,6.15e+02,4.32e+02
2014,04,14,09,29,32.59,1738.05,-155.91,-196.52, 18.66,-5.13,-6.43,11.25,9.18e+02,5.28e+02
2014,04,14,09,29,33.84,1737.93,-157.85,-195.74, 18.63,-5.19,-6.40,11.25,3.04e+02,3.04e+02
2014,04,14,09,29,35.09,1737.81,-159.80,-194.96, 18.60,-5.25,-6.37,11.24,1.23e+03,6.11e+02
2014,04,14,09,30,14.09,1732.81,-220.45,-170.49, 17.68,-7.25,-5.57,11.11,6.15e+02,4.32e+02
2014,04,14,09,30,29.84,1730.12,-244.86,-160.54, 17.32,-8.06,-5.25,11.06,9.19e+02,5.28e+02
2014,04,14,09,30,31.09,1729.88,-246.79,-159.75, 17.29,-8.12,-5.22,11.05,6.15e+02,4.32e+02
2014,04,14,09,30,32.34,1729.65,-248.72,-158.95, 17.26,-8.18,-5.20,11.05,1.84e+03,7.48e+02
2014,04,14,09,31,11.34,1721.13,-308.89,-134.15, 16.37,-10.17,-4.39,10.92,6.15e+02,4.32e+02
2014,04,14,09,31,27.08,1717.01,-333.06,-124.08, 16.01,-10.98,-4.06,10.86,0.00e+00,0.00e+00
2014,04,14,09,31,28.33,1716.67,-334.97,-123.28, 15.99,-11.04,-4.03,10.86,6.15e+02,4.32e+02
2014,04,14,09,31,29.58,1716.33,-336.89,-122.48, 15.96,-11.11,-4.01,10.85,6.15e+02,4.32e+02
2014,04,14,09,32,8.58,1704.30,-396.40,-97.41, 15.10,-13.09,-3.19,10.72,6.15e+02,4.32e+02
2014,04,14,09,32,24.33,1698.77,-420.28,-87.25, 14.76,-13.90,-2.85,10.67,1.23e+03,6.12e+02
2014,04,14,09,32,25.58,1698.31,-422.17,-86.44, 14.73,-13.96,-2.83,10.66,1.53e+03,6.83e+02
2014,04,14,09,32,26.83,1697.85,-424.06,-85.63, 14.70,-14.02,-2.80,10.66,0.00e+00,0.00e+00
2014,04,14,09,33,5.83,1682.35,-482.73,-60.38, 13.88,-16.01,-1.98,10.53,3.04e+02,3.04e+02
2014,04,14,09,33,21.57,1675.43,-506.22,-50.16, 13.55,-16.81,-1.64,10.48,6.16e+02,4.33e+02
2014,04,14,09,33,22.82,1674.86,-508.08,-49.35, 13.53,-16.88,-1.61,10.47,0.00e+00,0.00e+00
2014,04,14,09,33,24.07,1674.29,-509.94,-48.53, 13.50,-16.94,-1.59,10.47,1.54e+03,6.84e+02
2014,04,14,09,34,3.07,1655.35,-567.59,-23.17, 12.71,-18.93,-0.76,10.33,3.04e+02,3.04e+02
2014,04,14,09,34,18.81,1647.05,-590.64,-12.92, 12.40,-19.73,-0.42,10.28,3.04e+02,3.04e+02
2014,04,14,09,34,20.06,1646.37,-592.46,-12.10, 12.37,-19.79,-0.40,10.28,3.04e+02,3.04e+02
2014,04,14,09,34,21.31,1645.69,-594.29,-11.29, 12.35,-19.86,-0.37,10.27,1.23e+03,6.12e+02
2014,04,14,09,35,0.31,1623.36,-650.75, 14.12, 11.59,-21.84, 0.46,10.14,6.17e+02,4.33e+02
2014,04,14,09,35,16.06,1613.70,-673.29, 24.37, 11.30,-22.65, 0.80,10.09,1.23e+03,6.13e+02
2014,04,14,09,35,17.31,1612.92,-675.07, 25.19, 11.27,-22.71, 0.83,10.08,6.17e+02,4.33e+02
2014,04,14,09,35,18.56,1612.13,-676.86, 26.00, 11.25,-22.78, 0.85,10.08,1.54e+03,6.84e+02
2014,04,14,09,35,57.56,1586.47,-731.95, 51.37, 10.54,-24.77, 1.68, 9.95,9.22e+02,5.30e+02
2014,04,14,09,36,13.30,1575.48,-753.90, 61.58, 10.26,-25.57, 2.02, 9.89,1.23e+03,6.13e+02
2014,04,14,09,36,14.55,1574.60,-755.63, 62.40, 10.23,-25.64, 2.05, 9.89,9.22e+02,5.30e+02
2014,04,14,09,36,15.80,1573.71,-757.37, 63.21, 10.21,-25.70, 2.07, 9.88,9.22e+02,5.30e+02
2014,04,14,09,36,54.80,1544.79,-810.92, 88.45,  9.54,-27.70, 2.90, 9.75,1.54e+03,6.85e+02
2014,04,14,09,37,10.55,1532.50,-832.23, 98.62,  9.28,-28.50, 3.24, 9.70,2.77e+03,9.20e+02
2014,04,14,09,37,11.80,1531.51,-833.92, 99.42,  9.26,-28.57, 3.26, 9.69,9.22e+02,5.30e+02
2014,04,14,09,37,13.05,1530.51,-835.60,100.23,  9.24,-28.63, 3.29, 9.69,1.54e+03,6.85e+02
2014,04,14,09,37,52.05,1498.42,-887.45,125.28,  8.61,-30.64, 4.11, 9.56,3.05e+02,3.05e+02
2014,04,14,09,38,7.79,1484.87,-908.03,135.35,  8.36,-31.45, 4.45, 9.50,1.54e+03,6.86e+02
2014,04,14,09,38,9.04,1483.78,-909.66,136.15,  8.34,-31.51, 4.47, 9.50,9.23e+02,5.31e+02
2014,04,14,09,38,10.29,1482.69,-911.28,136.94,  8.32,-31.58, 4.50, 9.49,1.24e+03,6.14e+02
2014,04,14,09,38,49.29,1447.52,-961.28,161.73,  7.74,-33.59, 5.32, 9.36,6.18e+02,4.34e+02
2014,04,14,09,39,5.04,1432.73,-981.09,171.68,  7.52,-34.40, 5.65, 9.31,9.24e+02,5.31e+02
2014,04,14,09,39,6.29,1431.55,-982.65,172.47,  7.50,-34.47, 5.67, 9.30,1.85e+03,7.53e+02
2014,04,14,09,39,7.54,1430.36,-984.21,173.25,  7.48,-34.53, 5.70, 9.30,1.54e+03,6.86e+02
2014,04,14,09,39,46.54,1392.21,-1032.19,197.69,  6.94,-36.55, 6.51, 9.16,1.54e+03,6.86e+02
2014,04,14,09,40,2.28,1376.25,-1051.15,207.48,  6.74,-37.37, 6.83, 9.11,1.54e+03,6.87e+02
2014,04,14,09,40,3.53,1374.97,-1052.64,208.26,  6.72,-37.44, 6.86, 9.11,1.24e+03,6.15e+02
2014,04,14,09,40,4.78,1373.69,-1054.13,209.03,  6.71,-37.50, 6.88, 9.10,3.06e+02,3.06e+02
2014,04,14,09,40,43.78,1332.67,-1099.95,233.05,  6.22,-39.54, 7.68, 8.97,1.24e+03,6.15e+02
2014,04,14,09,40,59.52,1315.58,-1118.00,242.66,  6.03,-40.36, 8.00, 8.91,0.00e+00,0.00e+00
2014,04,14,09,41,0.77,1314.21,-1119.42,243.42,  6.02,-40.42, 8.03, 8.91,2.16e+03,8.13e+02
2014,04,14,09,41,2.02,1312.84,-1120.85,244.18,  6.00,-40.49, 8.05, 8.90,2.16e+03,8.13e+02
2014,04,14,09,41,41.02,1269.08,-1164.35,267.70,  5.57,-42.54, 8.84, 8.77,1.24e+03,6.15e+02
2014,04,14,09,41,56.77,1250.89,-1181.46,277.10,  5.40,-43.36, 9.15, 8.71,2.16e+03,8.13e+02
2014,04,14,09,41,58.02,1249.44,-1182.81,277.84,  5.39,-43.43, 9.17, 8.71,9.25e+02,5.32e+02
2014,04,14,09,41,59.27,1247.98,-1184.15,278.59,  5.38,-43.50, 9.20, 8.70,3.10e+03,9.73e+02
2014,04,14,09,42,38.27,1201.60,-1225.22,301.55,  4.99,-45.56, 9.97, 8.57,1.24e+03,6.16e+02
2014,04,14,09,42,54.01,1182.40,-1241.30,310.70,  4.85,-46.39,10.27, 8.51,6.20e+02,4.35e+02
2014,04,14,09,42,55.26,1180.87,-1242.57,311.42,  4.84,-46.46,10.30, 8.51,1.24e+03,6.16e+02
2014,04,14,09,42,56.51,1179.33,-1243.83,312.14,  4.83,-46.52,10.32, 8.50,2.48e+03,8.71e+02
2014,04,14,09,43,35.51,1130.48,-1282.33,334.47,  4.50,-48.60,11.07, 8.36,2.48e+03,8.71e+02
2014,04,14,09,43,51.26,1110.29,-1297.36,343.36,  4.38,-49.44,11.37, 8.31,2.48e+03,8.71e+02
2014,04,14,09,43,52.51,1108.68,-1298.54,344.06,  4.37,-49.51,11.39, 8.30,1.86e+03,7.55e+02
2014,04,14,09,43,53.76,1107.06,-1299.72,344.76,  4.36,-49.58,11.42, 8.30,6.20e+02,4.36e+02
2014,04,14,09,44,32.76,1055.89,-1335.53,366.38,  4.09,-51.67,12.14, 8.16,2.48e+03,8.71e+02
2014,04,14,09,44,48.50,1034.80,-1349.45,374.96,  3.99,-52.52,12.43, 8.10,1.55e+03,6.88e+02
2014,04,14,09,44,49.75,1033.12,-1350.54,375.64,  3.98,-52.59,12.46, 8.10,9.26e+02,5.33e+02
2014,04,14,09,44,51.00,1031.43,-1351.63,376.32,  3.97,-52.65,12.48, 8.09,9.26e+02,5.33e+02
2014,04,14,09,45,30.00,978.08,-1384.64,397.17,  3.75,-54.76,13.19, 7.95,2.17e+03,8.15e+02
2014,04,14,09,45,45.75,956.14,-1397.41,405.44,  3.67,-55.62,13.47, 7.90,2.17e+03,8.15e+02
2014,04,14,09,45,47.00,954.39,-1398.41,406.09,  3.67,-55.69,13.49, 7.89,1.24e+03,6.17e+02
2014,04,14,09,45,48.25,952.63,-1399.41,406.74,  3.66,-55.76,13.51, 7.89,1.55e+03,6.89e+02
2014,04,14,09,46,27.25,897.27,-1429.51,426.76,  3.49,-57.88,14.19, 7.75,2.79e+03,9.25e+02
2014,04,14,09,46,42.99,874.56,-1441.08,434.67,  3.44,-58.75,14.46, 7.69,1.24e+03,6.17e+02
2014,04,14,09,46,44.24,872.75,-1441.99,435.29,  3.43,-58.82,14.48, 7.69,1.55e+03,6.89e+02
2014,04,14,09,46,45.49,870.94,-1442.89,435.92,  3.43,-58.88,14.50, 7.68,1.55e+03,6.89e+02
2014,04,14,09,47,24.49,813.73,-1470.00,455.04,  3.32,-61.03,15.15, 7.54,1.55e+03,6.89e+02
2014,04,14,09,47,40.23,790.31,-1480.35,462.58,  3.29,-61.90,15.41, 7.48,6.21e+02,4.36e+02
2014,04,14,09,47,41.48,788.45,-1481.15,463.17,  3.29,-61.97,15.43, 7.48,1.86e+03,7.56e+02
2014,04,14,09,47,42.73,786.58,-1481.96,463.77,  3.28,-62.04,15.45, 7.47,3.41e+03,1.02e+03
2014,04,14,09,48,21.73,727.70,-1505.98,481.94,  3.23,-64.21,16.07, 7.33,3.11e+03,9.76e+02
2014,04,14,09,48,37.48,703.63,-1515.08,489.08,  3.22,-65.09,16.32, 7.27,3.41e+03,1.02e+03
