Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,02,11,29,35.73,-1416.57,1076.26,-278.58, 63.33,142.77,-8.90,11.43,0.00e+00,   NaN
2014,04,02,11,29,36.98,-1415.45,1077.84,-277.85, 63.28,142.71,-8.88,11.42,0.00e+00,   NaN
2014,04,02,11,29,38.23,-1414.34,1079.41,-277.11, 63.23,142.65,-8.85,11.42,0.00e+00,   NaN
2014,04,02,11,29,56.98,-1397.33,1102.87,-266.04, 62.50,141.72,-8.50,11.36,0.00e+00,   NaN
2014,04,02,11,30,32.97,-1363.53,1146.97,-244.57, 61.09,139.93,-7.82,11.24,0.00e+00,   NaN
2014,04,02,11,30,34.22,-1362.33,1148.48,-243.82, 61.04,139.87,-7.79,11.23,0.00e+00,   NaN
2014,04,02,11,30,35.47,-1361.13,1149.99,-243.07, 60.99,139.81,-7.77,11.23,0.00e+00,   NaN
2014,04,02,11,30,54.22,-1342.87,1172.42,-231.77, 60.26,138.88,-7.41,11.17,0.00e+00,3.83e+02
2014,04,02,11,31,30.22,-1306.69,1214.51,-209.88, 58.85,137.09,-6.71,11.05,4.38e+02,4.51e+02
2014,04,02,11,31,31.47,-1305.41,1215.95,-209.12, 58.80,137.03,-6.69,11.05,0.00e+00,4.01e+02
2014,04,02,11,31,32.72,-1304.12,1217.38,-208.35, 58.75,136.97,-6.66,11.04,4.86e+01,4.21e+02
2014,04,02,11,31,51.47,-1284.66,1238.72,-196.85, 58.02,136.04,-6.29,10.98,0.00e+00,3.81e+02
2014,04,02,11,32,27.46,-1246.22,1278.65,-174.62, 56.61,134.26,-5.59,10.86,0.00e+00,4.07e+02
2014,04,02,11,32,28.71,-1244.85,1280.01,-173.84, 56.56,134.20,-5.56,10.86,0.00e+00,4.01e+02
2014,04,02,11,32,29.96,-1243.49,1281.37,-173.07, 56.51,134.14,-5.54,10.85,6.86e+00,4.16e+02
2014,04,02,11,32,48.71,-1222.87,1301.56,-161.40, 55.78,133.21,-5.16,10.79,0.00e+00,4.24e+02
2014,04,02,11,33,24.71,-1182.24,1339.22,-138.86, 54.38,131.44,-4.44,10.67,0.00e+00,4.11e+02
2014,04,02,11,33,25.96,-1180.81,1340.50,-138.07, 54.33,131.38,-4.42,10.67,0.00e+00,4.11e+02
2014,04,02,11,33,27.21,-1179.37,1341.78,-137.29, 54.28,131.31,-4.39,10.67,3.74e+02,4.51e+02
2014,04,02,11,33,45.96,-1157.64,1360.75,-125.48, 53.56,130.39,-4.02,10.60,0.00e+00,4.22e+02
2014,04,02,11,34,21.95,-1114.96,1396.01,-102.72, 52.16,128.61,-3.29,10.49,0.00e+00,4.16e+02
2014,04,02,11,34,23.20,-1113.45,1397.21,-101.93, 52.12,128.55,-3.27,10.48,2.43e+02,4.81e+02
2014,04,02,11,34,24.45,-1111.95,1398.41,-101.13, 52.07,128.49,-3.24,10.48,1.01e+02,4.72e+02
2014,04,02,11,34,43.20,-1089.17,1416.11,-89.22, 51.35,127.57,-2.86,10.42,5.71e+02,4.68e+02
2014,04,02,11,35,19.19,-1044.54,1448.87,-66.29, 49.97,125.79,-2.13,10.30,0.00e+00,4.44e+02
2014,04,02,11,35,20.44,-1042.96,1449.98,-65.49, 49.92,125.73,-2.10,10.29,0.00e+00,4.03e+02
