Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,01,07,10,38,32.28,-142.08,1745.42,-486.85, 80.21,94.65,-15.54,11.23,0.00e+00,   NaN
2014,01,07,10,38,33.53,-140.13,1745.70,-486.27, 80.17,94.59,-15.52,11.22,0.00e+00,   NaN
2014,01,07,10,38,34.78,-138.18,1745.99,-485.69, 80.14,94.53,-15.50,11.22,0.00e+00,   NaN
2014,01,07,10,38,53.53,-108.90,1749.92,-476.95, 79.62,93.56,-15.22,11.15,0.00e+00,   NaN
2014,01,07,10,39,29.53,-52.61,1756.07,-459.79, 78.62,91.72,-14.67,11.03,0.00e+00,   NaN
2014,01,07,10,39,30.78,-50.65,1756.25,-459.18, 78.59,91.65,-14.65,11.03,0.00e+00,   NaN
2014,01,07,10,39,32.03,-48.70,1756.42,-458.58, 78.55,91.59,-14.63,11.02,0.00e+00,   NaN
2014,01,07,10,39,50.78,-19.35,1758.81,-449.43, 78.03,90.63,-14.33,10.96,0.00e+00,3.73e+02
2014,01,07,10,40,26.77, 36.99,1761.97,-431.50, 77.02,88.80,-13.76,10.84,1.11e+02,3.83e+02
2014,01,07,10,40,28.02, 38.95,1762.05,-430.87, 76.98,88.73,-13.74,10.83,9.26e+02,4.43e+02
2014,01,07,10,40,29.27, 40.91,1762.12,-430.24, 76.95,88.67,-13.72,10.83,0.00e+00,3.46e+02
2014,01,07,10,40,48.02, 70.25,1762.95,-420.70, 76.42,87.72,-13.41,10.76,0.00e+00,3.92e+02
2014,01,07,10,41,24.02,126.51,1763.11,-402.05, 75.39,85.90,-12.81,10.64,5.16e+02,4.31e+02
2014,01,07,10,41,25.27,128.47,1763.09,-401.39, 75.36,85.83,-12.79,10.64,0.00e+00,3.52e+02
2014,01,07,10,41,26.52,130.42,1763.05,-400.74, 75.32,85.77,-12.77,10.63,5.17e+02,4.31e+02
2014,01,07,10,41,45.27,159.67,1762.32,-390.84, 74.79,84.82,-12.45,10.57,0.00e+00,3.78e+02
2014,01,07,10,42,21.26,215.68,1759.47,-371.52, 73.76,83.01,-11.84,10.45,0.00e+00,3.90e+02
2014,01,07,10,42,22.51,217.62,1759.34,-370.84, 73.72,82.95,-11.82,10.45,1.16e+03,4.93e+02
2014,01,07,10,42,23.76,219.56,1759.21,-370.16, 73.68,82.89,-11.79,10.44,0.00e+00,4.09e+02
2014,01,07,10,42,42.51,248.64,1756.90,-359.92, 73.15,81.94,-11.47,10.38,0.00e+00,3.94e+02
2014,01,07,10,43,18.50,304.25,1751.05,-339.98, 72.11,80.14,-10.83,10.26,6.80e+02,4.43e+02
2014,01,07,10,43,19.75,306.18,1750.81,-339.28, 72.08,80.08,-10.81,10.25,4.34e+02,4.24e+02
