Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,12,07,01,42.22,1357.81,1062.10,-485.03, 53.40,38.03,-15.71,11.38,5.77e+02,4.05e+02
2014,01,12,07,01,43.47,1359.15,1060.61,-484.48, 53.38,37.97,-15.70,11.38,5.77e+02,4.05e+02
2014,01,12,07,02,2.22,1378.98,1038.06,-476.14, 53.09,36.97,-15.42,11.31,2.85e+02,2.85e+02
2014,01,12,07,02,3.47,1380.28,1036.54,-475.58, 53.07,36.91,-15.40,11.31,1.73e+03,7.02e+02
2014,01,12,07,02,22.22,1399.67,1013.65,-467.09, 52.78,35.91,-15.12,11.24,1.44e+03,6.40e+02
2014,01,12,07,02,23.47,1400.95,1012.12,-466.51, 52.76,35.85,-15.11,11.23,1.15e+03,5.73e+02
2014,01,12,07,02,42.22,1419.89,988.90,-457.87, 52.48,34.86,-14.82,11.17,1.15e+03,5.74e+02
2014,01,12,07,02,43.47,1421.13,987.35,-457.29, 52.46,34.79,-14.80,11.16,1.15e+03,5.74e+02
2014,01,12,07,03,2.22,1439.61,963.81,-448.51, 52.17,33.80,-14.51,11.10,5.78e+02,4.06e+02
2014,01,12,07,03,3.47,1440.83,962.23,-447.91, 52.15,33.74,-14.49,11.09,5.78e+02,4.06e+02
2014,01,12,07,03,22.21,1458.83,938.40,-438.99, 51.87,32.75,-14.20,11.03,8.63e+02,4.96e+02
2014,01,12,07,03,23.46,1460.02,936.80,-438.39, 51.85,32.69,-14.18,11.02,1.44e+03,6.41e+02
2014,01,12,07,03,42.21,1477.56,912.66,-429.32, 51.57,31.70,-13.89,10.96,5.78e+02,4.06e+02
2014,01,12,07,03,43.46,1478.71,911.04,-428.71, 51.55,31.64,-13.87,10.95,8.64e+02,4.97e+02
2014,01,12,07,04,2.21,1495.77,886.59,-419.50, 51.28,30.66,-13.56,10.89,1.16e+03,5.75e+02
2014,01,12,07,04,3.46,1496.90,884.95,-418.88, 51.26,30.59,-13.54,10.88,1.16e+03,5.75e+02
2014,01,12,07,04,22.21,1513.47,860.22,-409.53, 50.98,29.61,-13.24,10.82,2.86e+02,2.86e+02
2014,01,12,07,04,23.46,1514.56,858.57,-408.91, 50.96,29.55,-13.22,10.81,5.79e+02,4.07e+02
2014,01,12,07,04,42.20,1530.64,833.57,-399.43, 50.69,28.57,-12.91,10.75,5.79e+02,4.07e+02
2014,01,12,07,04,43.45,1531.70,831.90,-398.80, 50.67,28.51,-12.89,10.74,1.16e+03,5.76e+02
2014,01,12,07,05,2.20,1547.30,806.62,-389.19, 50.40,27.53,-12.57,10.68,1.16e+03,5.76e+02
2014,01,12,07,05,3.45,1548.32,804.93,-388.55, 50.38,27.47,-12.55,10.68,1.74e+03,7.06e+02
2014,01,12,07,05,22.20,1563.41,779.39,-378.82, 50.11,26.50,-12.24,10.61,1.16e+03,5.77e+02
2014,01,12,07,05,23.45,1564.40,777.68,-378.17, 50.10,26.43,-12.21,10.61,8.67e+02,4.98e+02
2014,01,12,07,05,42.20,1578.99,751.89,-368.32, 49.83,25.46,-11.89,10.54,1.45e+03,6.45e+02
2014,01,12,07,05,43.45,1579.94,750.16,-367.65, 49.81,25.40,-11.87,10.54,1.74e+03,7.07e+02
2014,01,12,07,06,2.20,1594.02,724.13,-357.68, 49.55,24.43,-11.55,10.47,2.03e+03,7.64e+02
2014,01,12,07,06,3.45,1594.94,722.38,-357.02, 49.53,24.37,-11.52,10.47,8.68e+02,4.99e+02
2014,01,12,07,06,22.20,1608.50,696.12,-346.93, 49.27,23.40,-11.20,10.40,1.75e+03,7.08e+02
2014,01,12,07,06,23.45,1609.39,694.36,-346.25, 49.26,23.34,-11.17,10.40,1.16e+03,5.78e+02
2014,01,12,07,06,42.19,1622.42,667.88,-336.06, 49.00,22.37,-10.84,10.34,2.33e+03,8.18e+02
2014,01,12,07,06,43.44,1623.27,666.10,-335.38, 48.98,22.31,-10.82,10.33,1.75e+03,7.09e+02
2014,01,12,07,07,2.19,1635.78,639.39,-325.07, 48.73,21.35,-10.49,10.27,1.45e+03,6.47e+02
2014,01,12,07,07,3.44,1636.59,637.61,-324.38, 48.72,21.29,-10.46,10.26,1.45e+03,6.47e+02
2014,01,12,07,07,22.19,1648.57,610.69,-313.97, 48.47,20.33,-10.13,10.20,8.71e+02,5.01e+02
2014,01,12,07,07,23.44,1649.36,608.89,-313.27, 48.45,20.26,-10.10,10.20,1.17e+03,5.80e+02
2014,01,12,07,07,42.19,1660.80,581.77,-302.76, 48.20,19.31,-9.76,10.13,1.75e+03,7.11e+02
2014,01,12,07,07,43.44,1661.55,579.96,-302.06, 48.19,19.24,-9.74,10.13,1.46e+03,6.48e+02
2014,01,12,07,08,2.19,1672.45,552.66,-291.45, 47.95,18.29,-9.40,10.06,1.17e+03,5.81e+02
2014,01,12,07,08,3.44,1673.16,550.83,-290.74, 47.93,18.22,-9.37,10.06,8.73e+02,5.02e+02
2014,01,12,07,08,22.19,1683.52,523.35,-280.04, 47.69,17.27,-9.03,10.00,1.46e+03,6.49e+02
2014,01,12,07,08,23.44,1684.19,521.51,-279.32, 47.68,17.21,-9.00, 9.99,1.17e+03,5.81e+02
2014,01,12,07,08,42.18,1694.00,493.87,-268.53, 47.44,16.25,-8.65, 9.93,1.17e+03,5.82e+02
2014,01,12,07,08,43.43,1694.64,492.02,-267.81, 47.43,16.19,-8.63, 9.92,1.17e+03,5.82e+02
2014,01,12,07,09,2.18,1703.90,464.21,-256.93, 47.20,15.24,-8.28, 9.86,5.86e+02,4.12e+02
2014,01,12,07,09,3.43,1704.50,462.35,-256.20, 47.18,15.18,-8.25, 9.86,5.86e+02,4.12e+02
2014,01,12,07,09,22.18,1713.21,434.38,-245.24, 46.95,14.23,-7.90, 9.79,1.46e+03,6.51e+02
2014,01,12,07,09,23.43,1713.77,432.51,-244.50, 46.94,14.16,-7.88, 9.79,5.87e+02,4.12e+02
2014,01,12,07,09,42.18,1721.92,404.41,-233.46, 46.72,13.22,-7.52, 9.73,1.46e+03,6.51e+02
2014,01,12,07,09,43.43,1722.45,402.53,-232.72, 46.70,13.15,-7.50, 9.72,1.76e+03,7.15e+02
2014,01,12,07,10,2.18,1730.04,374.29,-221.60, 46.48,12.21,-7.14, 9.66,8.78e+02,5.05e+02
2014,01,12,07,10,3.43,1730.53,372.40,-220.86, 46.47,12.14,-7.11, 9.66,5.88e+02,4.13e+02
2014,01,12,07,10,22.18,1737.55,344.04,-209.67, 46.25,11.20,-6.75, 9.59,1.76e+03,7.16e+02
2014,01,12,07,10,23.43,1738.00,342.15,-208.92, 46.24,11.14,-6.73, 9.59,0.00e+00,0.00e+00
2014,01,12,07,10,42.17,1744.46,313.69,-197.67, 46.03,10.19,-6.36, 9.53,3.23e+03,9.69e+02
2014,01,12,07,10,43.42,1744.87,311.79,-196.92, 46.02,10.13,-6.34, 9.52,8.79e+02,5.06e+02
2014,01,12,07,11,2.17,1750.77,283.22,-185.60, 45.81, 9.19,-5.97, 9.46,1.47e+03,6.54e+02
2014,01,12,07,11,3.42,1751.14,281.31,-184.84, 45.80, 9.13,-5.95, 9.46,2.91e+02,2.91e+02
2014,01,12,07,11,22.16,1756.46,252.66,-173.46, 45.60, 8.19,-5.58, 9.39,1.77e+03,7.18e+02
2014,01,12,07,11,23.41,1756.79,250.74,-172.70, 45.58, 8.12,-5.56, 9.39,1.18e+03,5.86e+02
2014,01,12,07,11,42.16,1761.54,222.00,-161.27, 45.38, 7.18,-5.19, 9.33,1.47e+03,6.55e+02
2014,01,12,07,11,43.41,1761.84,220.08,-160.50, 45.37, 7.12,-5.17, 9.32,1.47e+03,6.55e+02
2014,01,12,07,12,2.16,1766.01,191.26,-149.01, 45.18, 6.18,-4.80, 9.26,1.47e+03,6.55e+02
2014,01,12,07,12,3.41,1766.27,189.33,-148.24, 45.17, 6.12,-4.77, 9.26,1.47e+03,6.55e+02
2014,01,12,07,12,22.16,1769.87,160.45,-136.71, 44.98, 5.18,-4.40, 9.20,2.92e+02,2.92e+02
2014,01,12,07,12,23.41,1770.09,158.52,-135.94, 44.97, 5.12,-4.37, 9.19,1.47e+03,6.56e+02
