Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,01,20,18,59,8.40,704.92,-1590.03,-459.88, 61.66,-66.09,-14.81,11.31,8.79e+02,5.06e+02
2014,01,20,18,59,9.65,703.17,-1590.96,-459.26, 61.64,-66.16,-14.79,11.31,1.47e+03,6.53e+02
2014,01,20,18,59,28.40,676.77,-1604.66,-449.94, 61.32,-67.13,-14.49,11.24,1.18e+03,5.85e+02
2014,01,20,18,59,29.65,675.00,-1605.56,-449.31, 61.30,-67.20,-14.47,11.24,5.89e+02,4.14e+02
2014,01,20,18,59,48.40,648.39,-1618.74,-439.84, 60.99,-68.17,-14.16,11.17,2.91e+02,2.91e+02
2014,01,20,18,59,49.65,646.61,-1619.61,-439.21, 60.97,-68.24,-14.14,11.17,1.47e+03,6.54e+02
2014,01,20,19,00,8.39,619.80,-1632.27,-429.60, 60.66,-69.21,-13.82,11.10,2.91e+02,2.91e+02
2014,01,20,19,00,9.64,618.00,-1633.10,-428.96, 60.64,-69.27,-13.80,11.10,2.36e+03,8.28e+02
2014,01,20,19,00,28.39,590.99,-1645.25,-419.22, 60.34,-70.24,-13.49,11.04,1.47e+03,6.54e+02
2014,01,20,19,00,29.64,589.18,-1646.05,-418.56, 60.32,-70.31,-13.46,11.03,8.81e+02,5.06e+02
2014,01,20,19,00,48.39,561.97,-1657.68,-408.69, 60.02,-71.27,-13.14,10.97,2.65e+03,8.79e+02
2014,01,20,19,00,49.64,560.15,-1658.44,-408.02, 60.00,-71.34,-13.12,10.96,1.18e+03,5.86e+02
2014,01,20,19,01,8.39,532.77,-1669.54,-398.02, 59.71,-72.30,-12.80,10.90,1.47e+03,6.55e+02
2014,01,20,19,01,9.64,530.93,-1670.26,-397.35, 59.69,-72.37,-12.77,10.89,1.18e+03,5.86e+02
2014,01,20,19,01,28.39,503.38,-1680.83,-387.22, 59.41,-73.33,-12.45,10.83,8.82e+02,5.07e+02
2014,01,20,19,01,29.64,501.54,-1681.52,-386.54, 59.39,-73.39,-12.42,10.83,8.82e+02,5.07e+02
2014,01,20,19,01,48.39,473.82,-1691.55,-376.28, 59.11,-74.35,-12.09,10.76,1.18e+03,5.87e+02
2014,01,20,19,01,49.64,471.97,-1692.20,-375.60, 59.09,-74.42,-12.07,10.76,1.47e+03,6.56e+02
