Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,01,31,18,28,57.62,-1667.36,626.35,-440.98, 97.50,159.41,-13.91,11.26,9.65e+02,1.04e+02
2014,01,31,18,28,58.87,-1666.76,628.21,-440.36, 97.44,159.35,-13.89,11.25,6.53e+02,8.54e+01
2014,01,31,18,29,17.62,-1657.53,655.94,-430.99, 96.56,158.41,-13.59,11.19,1.06e+03,1.09e+02
2014,01,31,18,29,18.87,-1656.89,657.78,-430.36, 96.50,158.35,-13.57,11.19,9.64e+02,1.03e+02
2014,01,31,18,29,37.62,-1647.17,685.32,-420.86, 95.61,157.41,-13.27,11.12,8.52e+02,9.73e+01
2014,01,31,18,29,38.87,-1646.50,687.14,-420.22, 95.55,157.35,-13.25,11.12,9.08e+02,1.00e+02
2014,01,31,18,29,57.62,-1636.28,714.47,-410.60, 94.67,156.41,-12.95,11.06,7.96e+02,9.41e+01
2014,01,31,18,29,58.87,-1635.58,716.29,-409.95, 94.61,156.35,-12.93,11.05,9.85e+02,1.05e+02
2014,01,31,18,30,17.62,-1624.86,743.40,-400.20, 93.72,155.42,-12.62,10.99,8.40e+02,9.66e+01
2014,01,31,18,30,18.87,-1624.13,745.20,-399.55, 93.66,155.35,-12.60,10.99,1.06e+03,1.09e+02
2014,01,31,18,30,37.61,-1612.93,772.08,-389.69, 92.77,154.42,-12.29,10.92,1.03e+03,1.07e+02
2014,01,31,18,30,38.86,-1612.17,773.86,-389.03, 92.71,154.36,-12.27,10.92,9.50e+02,1.03e+02
2014,01,31,18,30,57.61,-1600.48,800.52,-379.04, 91.82,153.43,-11.96,10.86,8.27e+02,9.59e+01
2014,01,31,18,30,58.86,-1599.68,802.29,-378.37, 91.76,153.36,-11.94,10.85,8.27e+02,9.59e+01
2014,01,31,18,31,17.61,-1587.51,828.70,-368.27, 90.86,152.43,-11.62,10.79,1.15e+03,1.13e+02
2014,01,31,18,31,18.86,-1586.68,830.45,-367.60, 90.80,152.37,-11.60,10.79,8.49e+02,9.72e+01
2014,01,31,18,31,37.60,-1574.03,856.60,-357.39, 89.91,151.44,-11.28,10.72,9.15e+02,1.01e+02
2014,01,31,18,31,38.85,-1573.17,858.34,-356.71, 89.85,151.38,-11.26,10.72,8.60e+02,9.78e+01
2014,01,31,18,31,57.60,-1560.03,884.24,-346.39, 88.96,150.46,-10.93,10.66,7.82e+02,9.33e+01
2014,01,31,18,31,58.85,-1559.14,885.96,-345.70, 88.90,150.39,-10.91,10.65,9.26e+02,1.01e+02
2014,01,31,18,32,17.60,-1545.54,911.59,-335.28, 88.00,149.47,-10.58,10.59,9.14e+02,1.01e+02
2014,01,31,18,32,18.85,-1544.61,913.29,-334.58, 87.94,149.41,-10.56,10.59,9.37e+02,1.02e+02
2014,01,31,18,32,37.60,-1530.54,938.65,-324.06, 87.05,148.48,-10.23,10.53,1.05e+03,1.08e+02
2014,01,31,18,32,38.85,-1529.58,940.33,-323.36, 86.99,148.42,-10.21,10.52,1.11e+03,1.11e+02
2014,01,31,18,32,57.60,-1515.04,965.40,-312.74, 86.10,147.49,-9.88,10.46,1.08e+03,1.10e+02
2014,01,31,18,32,58.85,-1514.05,967.06,-312.02, 86.04,147.43,-9.85,10.46,8.47e+02,9.71e+01
2014,01,31,18,33,17.60,-1499.05,991.84,-301.31, 85.15,146.51,-9.52,10.40,9.13e+02,1.01e+02
2014,01,31,18,33,18.85,-1498.03,993.48,-300.59, 85.09,146.45,-9.49,10.39,1.00e+03,1.06e+02
2014,01,31,18,33,37.59,-1482.57,1017.94,-289.79, 84.19,145.53,-9.15,10.33,1.14e+03,1.12e+02
2014,01,31,18,33,38.84,-1481.53,1019.56,-289.07, 84.14,145.46,-9.13,10.33,1.00e+03,1.06e+02
2014,01,31,18,33,57.59,-1465.61,1043.72,-278.17, 83.25,144.54,-8.79,10.27,1.05e+03,1.08e+02
2014,01,31,18,33,58.84,-1464.53,1045.32,-277.44, 83.19,144.48,-8.77,10.26,1.19e+03,1.15e+02
2014,01,31,18,34,17.59,-1448.17,1069.16,-266.46, 82.30,143.56,-8.42,10.20,9.79e+02,1.04e+02
2014,01,31,18,34,18.84,-1447.06,1070.74,-265.73, 82.24,143.50,-8.40,10.20,1.18e+03,1.14e+02
2014,01,31,18,34,37.59,-1430.25,1094.26,-254.67, 81.35,142.58,-8.05,10.14,1.13e+03,1.12e+02
2014,01,31,18,34,38.84,-1429.11,1095.81,-253.93, 81.29,142.52,-8.03,10.13,9.46e+02,1.03e+02
2014,01,31,18,34,57.59,-1411.86,1118.99,-242.79, 80.41,141.60,-7.68,10.07,1.03e+03,1.07e+02
2014,01,31,18,34,58.84,-1410.70,1120.52,-242.05, 80.35,141.54,-7.65,10.07,1.34e+03,1.22e+02
2014,01,31,18,35,17.59,-1393.01,1143.35,-230.83, 79.47,140.62,-7.30,10.01,1.10e+03,1.11e+02
2014,01,31,18,35,18.84,-1391.82,1144.86,-230.08, 79.41,140.56,-7.28,10.00,1.09e+03,1.10e+02
2014,01,31,18,35,37.58,-1373.71,1167.33,-218.81, 78.53,139.64,-6.92, 9.94,1.22e+03,1.17e+02
2014,01,31,18,35,38.83,-1372.49,1168.81,-218.05, 78.47,139.58,-6.90, 9.94,1.16e+03,1.13e+02
2014,01,31,18,35,57.58,-1353.95,1190.93,-206.70, 77.60,138.67,-6.54, 9.88,1.20e+03,1.16e+02
2014,01,31,18,35,58.83,-1352.70,1192.39,-205.94, 77.54,138.60,-6.52, 9.87,1.14e+03,1.13e+02
2014,01,31,18,36,17.58,-1333.74,1214.14,-194.53, 76.67,137.69,-6.16, 9.81,1.04e+03,1.08e+02
2014,01,31,18,36,18.83,-1332.46,1215.58,-193.76, 76.61,137.63,-6.13, 9.81,1.03e+03,1.07e+02
2014,01,31,18,36,37.58,-1313.09,1236.95,-182.29, 75.74,136.71,-5.77, 9.75,1.32e+03,1.21e+02
2014,01,31,18,36,38.83,-1311.79,1238.36,-181.52, 75.69,136.65,-5.75, 9.74,1.55e+03,1.31e+02
2014,01,31,18,36,57.58,-1292.01,1259.35,-169.99, 74.82,135.73,-5.38, 9.68,1.38e+03,1.24e+02
2014,01,31,18,36,58.83,-1290.68,1260.74,-169.22, 74.76,135.67,-5.36, 9.68,1.38e+03,1.24e+02
2014,01,31,18,37,17.58,-1270.50,1281.33,-157.64, 73.91,134.76,-4.99, 9.62,1.21e+03,1.16e+02
2014,01,31,18,37,18.83,-1269.14,1282.69,-156.87, 73.85,134.70,-4.97, 9.61,1.29e+03,1.20e+02
2014,01,31,18,37,37.57,-1248.57,1302.88,-145.24, 72.99,133.78,-4.60, 9.55,1.27e+03,1.19e+02
2014,01,31,18,37,38.82,-1247.19,1304.21,-144.46, 72.94,133.72,-4.58, 9.55,1.40e+03,1.25e+02
2014,01,31,18,37,57.57,-1226.22,1324.00,-132.79, 72.09,132.80,-4.21, 9.49,1.52e+03,1.30e+02
2014,01,31,18,37,58.82,-1224.81,1325.31,-132.01, 72.03,132.74,-4.18, 9.48,1.44e+03,1.27e+02
2014,01,31,18,38,17.57,-1203.46,1344.69,-120.29, 71.18,131.83,-3.81, 9.42,1.51e+03,1.30e+02
2014,01,31,18,38,18.82,-1202.03,1345.96,-119.51, 71.13,131.77,-3.79, 9.42,1.50e+03,1.29e+02
2014,01,31,18,38,37.56,-1180.32,1364.91,-107.76, 70.29,130.85,-3.42, 9.36,1.21e+03,1.16e+02
2014,01,31,18,38,38.81,-1178.86,1366.16,-106.98, 70.23,130.79,-3.39, 9.35,1.28e+03,1.19e+02
2014,01,31,18,38,57.56,-1156.76,1384.69,-95.19, 69.40,129.88,-3.02, 9.29,1.32e+03,1.21e+02
2014,01,31,18,38,58.81,-1155.28,1385.91,-94.40, 69.34,129.81,-3.00, 9.29,1.47e+03,1.28e+02
2014,01,31,18,39,17.56,-1132.82,1404.00,-82.58, 68.52,128.90,-2.62, 9.23,1.24e+03,1.18e+02
2014,01,31,18,39,18.81,-1131.32,1405.19,-81.80, 68.46,128.84,-2.60, 9.23,1.42e+03,1.26e+02
2014,01,31,18,39,37.56,-1108.51,1422.85,-69.95, 67.64,127.92,-2.22, 9.16,1.33e+03,1.22e+02
2014,01,31,18,39,38.81,-1106.97,1424.01,-69.16, 67.59,127.86,-2.20, 9.16,1.50e+03,1.29e+02
2014,01,31,18,39,57.56,-1083.82,1441.21,-57.30, 66.77,126.94,-1.82, 9.10,1.58e+03,1.32e+02
2014,01,31,18,39,58.81,-1082.26,1442.35,-56.51, 66.72,126.88,-1.79, 9.10,1.53e+03,1.31e+02
2014,01,31,18,40,17.56,-1058.76,1459.10,-44.62, 65.91,125.97,-1.42, 9.04,1.24e+03,1.18e+02
2014,01,31,18,40,18.81,-1057.18,1460.20,-43.83, 65.86,125.90,-1.39, 9.03,1.48e+03,1.28e+02
2014,01,31,18,40,37.55,-1033.36,1476.48,-31.94, 65.06,124.99,-1.02, 8.97,1.40e+03,1.25e+02
2014,01,31,18,40,38.80,-1031.76,1477.55,-31.15, 65.00,124.93,-0.99, 8.97,1.24e+03,1.18e+02
2014,01,31,18,40,57.55,-1007.61,1493.37,-19.24, 64.21,124.01,-0.61, 8.91,1.51e+03,1.30e+02
2014,01,31,18,40,58.80,-1005.98,1494.41,-18.45, 64.16,123.95,-0.59, 8.90,1.52e+03,1.30e+02
2014,01,31,18,41,17.55,-981.51,1509.76, -6.54, 63.37,123.03,-0.21, 8.84,1.93e+03,1.46e+02
2014,01,31,18,41,18.80,-979.87,1510.77, -5.74, 63.32,122.97,-0.18, 8.84,1.52e+03,1.30e+02
