Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,01,07,08,43,25.42,-183.20,1741.38,-490.76, 81.07,96.01,-15.66,11.25,1.45e+03,1.22e+02
2014,01,07,08,43,26.67,-181.26,1741.71,-490.19, 81.03,95.94,-15.64,11.25,1.17e+03,1.10e+02
2014,01,07,08,43,45.42,-152.08,1746.37,-481.52, 80.51,94.98,-15.36,11.18,1.18e+03,1.10e+02
2014,01,07,08,43,46.67,-150.14,1746.67,-480.94, 80.48,94.91,-15.34,11.18,1.02e+03,1.03e+02
2014,01,07,08,44,5.41,-120.93,1750.79,-472.12, 79.95,93.95,-15.06,11.11,1.35e+03,1.18e+02
2014,01,07,08,44,6.66,-118.98,1751.04,-471.53, 79.92,93.89,-15.04,11.11,1.19e+03,1.11e+02
2014,01,07,08,44,25.41,-89.72,1754.63,-462.56, 79.39,92.93,-14.75,11.05,9.67e+02,1.00e+02
2014,01,07,08,44,26.66,-87.77,1754.85,-461.96, 79.36,92.86,-14.73,11.04,1.54e+03,1.26e+02
2014,01,07,08,44,45.41,-58.48,1757.89,-452.85, 78.83,91.91,-14.44,10.98,1.28e+03,1.15e+02
2014,01,07,08,44,46.66,-56.53,1758.08,-452.24, 78.79,91.84,-14.42,10.97,1.38e+03,1.20e+02
2014,01,07,08,45,5.41,-27.22,1760.58,-443.00, 78.26,90.89,-14.12,10.91,1.46e+03,1.23e+02
2014,01,07,08,45,6.66,-25.27,1760.73,-442.38, 78.23,90.82,-14.10,10.91,1.30e+03,1.16e+02
2014,01,07,08,45,25.41,  4.05,1762.69,-432.99, 77.69,89.87,-13.80,10.84,1.04e+03,1.04e+02
2014,01,07,08,45,26.66,  6.00,1762.80,-432.36, 77.66,89.80,-13.78,10.84,1.20e+03,1.11e+02
2014,01,07,08,45,45.41, 35.31,1764.21,-422.85, 77.12,88.85,-13.48,10.77,1.35e+03,1.18e+02
2014,01,07,08,45,46.66, 37.27,1764.29,-422.21, 77.08,88.79,-13.46,10.77,1.51e+03,1.25e+02
2014,01,07,08,46,5.40, 66.55,1765.15,-412.57, 76.55,87.84,-13.15,10.71,1.18e+03,1.10e+02
2014,01,07,08,46,6.65, 68.50,1765.19,-411.92, 76.51,87.78,-13.13,10.70,1.45e+03,1.22e+02
2014,01,07,08,46,25.40, 97.79,1765.51,-402.15, 75.97,86.83,-12.81,10.64,1.28e+03,1.15e+02
2014,01,07,08,46,26.65, 99.74,1765.51,-401.50, 75.93,86.77,-12.79,10.64,1.42e+03,1.21e+02
2014,01,07,08,46,45.40,128.99,1765.28,-391.60, 75.39,85.82,-12.48,10.57,1.12e+03,1.08e+02
2014,01,07,08,46,46.65,130.93,1765.25,-390.94, 75.36,85.76,-12.45,10.57,1.37e+03,1.19e+02
