Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,01,28,08,39,16.24,-1647.62,-652.75,-456.64, 92.70,-158.39,-14.45,11.30,0.00e+00,   NaN
2014,01,28,08,39,17.49,-1648.44,-650.97,-456.03, 92.65,-158.45,-14.43,11.29,0.00e+00,   NaN
2014,01,28,08,39,36.24,-1660.40,-624.15,-446.83, 91.85,-159.40,-14.14,11.23,0.00e+00,   NaN
2014,01,28,08,39,37.49,-1661.18,-622.36,-446.21, 91.80,-159.46,-14.12,11.23,0.00e+00,   NaN
2014,01,28,08,39,56.23,-1672.64,-595.37,-436.88, 91.00,-160.41,-13.82,11.16,0.00e+00,3.16e+02
2014,01,28,08,39,57.48,-1673.39,-593.56,-436.26, 90.95,-160.47,-13.80,11.16,2.58e+02,3.68e+02
2014,01,28,08,40,16.23,-1684.35,-566.37,-426.79, 90.16,-161.41,-13.51,11.10,2.78e+02,3.67e+02
2014,01,28,08,40,17.48,-1685.06,-564.56,-426.15, 90.10,-161.48,-13.48,11.09,0.00e+00,3.32e+02
2014,01,28,08,40,36.23,-1695.51,-537.20,-416.56, 89.31,-162.42,-13.18,11.03,2.90e+02,3.67e+02
2014,01,28,08,40,37.48,-1696.19,-535.37,-415.92, 89.25,-162.48,-13.16,11.02,0.00e+00,2.95e+02
2014,01,28,08,40,56.23,-1706.12,-507.85,-406.19, 88.46,-163.42,-12.85,10.96,9.29e+01,3.54e+02
2014,01,28,08,40,57.48,-1706.77,-506.01,-405.54, 88.40,-163.49,-12.83,10.96,0.00e+00,3.44e+02
2014,01,28,08,41,16.23,-1716.18,-478.34,-395.70, 87.61,-164.43,-12.52,10.90,0.00e+00,3.31e+02
2014,01,28,08,41,17.48,-1716.79,-476.49,-395.04, 87.56,-164.49,-12.50,10.89,0.00e+00,3.54e+02
2014,01,28,08,41,36.23,-1725.68,-448.67,-385.07, 86.76,-165.43,-12.19,10.83,5.85e+02,4.04e+02
2014,01,28,08,41,37.48,-1726.26,-446.81,-384.41, 86.71,-165.49,-12.17,10.82,0.00e+00,3.23e+02
2014,01,28,08,41,56.22,-1734.62,-418.87,-374.33, 85.91,-166.42,-11.85,10.76,2.70e+02,3.92e+02
2014,01,28,08,41,57.47,-1735.16,-417.00,-373.65, 85.86,-166.49,-11.83,10.76,0.00e+00,3.37e+02
2014,01,28,08,42,16.22,-1742.99,-388.92,-363.46, 85.07,-167.42,-11.50,10.70,1.47e+02,3.73e+02
2014,01,28,08,42,17.47,-1743.50,-387.04,-362.78, 85.01,-167.48,-11.48,10.69,0.00e+00,3.53e+02
2014,01,28,08,42,36.22,-1750.80,-358.84,-352.47, 84.22,-168.42,-11.16,10.63,0.00e+00,3.19e+02
2014,01,28,08,42,37.47,-1751.27,-356.95,-351.78, 84.17,-168.48,-11.13,10.63,1.60e+02,3.83e+02
2014,01,28,08,42,56.22,-1758.04,-328.64,-341.37, 83.38,-169.41,-10.81,10.56,0.00e+00,3.28e+02
2014,01,28,08,42,57.47,-1758.47,-326.75,-340.67, 83.32,-169.47,-10.78,10.56,5.62e+02,4.09e+02
2014,01,28,08,43,16.22,-1764.70,-298.34,-330.15, 82.53,-170.40,-10.45,10.50,2.25e+02,3.79e+02
2014,01,28,08,43,17.47,-1765.09,-296.44,-329.45, 82.48,-170.47,-10.43,10.49,0.00e+00,3.24e+02
2014,01,28,08,43,36.22,-1770.78,-267.94,-318.83, 81.70,-171.40,-10.09,10.43,0.00e+00,3.64e+02
2014,01,28,08,43,37.47,-1771.14,-266.03,-318.12, 81.64,-171.46,-10.07,10.43,1.66e+02,3.85e+02
2014,01,28,08,43,56.21,-1776.28,-237.46,-307.41, 80.86,-172.39,-9.73,10.37,0.00e+00,3.49e+02
2014,01,28,08,43,57.46,-1776.60,-235.56,-306.69, 80.81,-172.45,-9.71,10.36,0.00e+00,3.32e+02
2014,01,28,08,44,16.21,-1781.20,-206.90,-295.89, 80.02,-173.37,-9.37,10.30,1.73e+02,3.76e+02
2014,01,28,08,44,17.46,-1781.49,-204.99,-295.16, 79.97,-173.44,-9.35,10.30,0.00e+00,3.33e+02
2014,01,28,08,44,36.21,-1785.53,-176.26,-284.26, 79.19,-174.36,-9.00,10.23,1.19e+02,4.01e+02
2014,01,28,08,44,37.46,-1785.79,-174.35,-283.53, 79.14,-174.42,-8.98,10.23,0.00e+00,3.60e+02
2014,01,28,08,44,56.20,-1789.28,-145.59,-272.55, 78.36,-175.35,-8.63,10.17,0.00e+00,3.72e+02
2014,01,28,08,44,57.45,-1789.49,-143.67,-271.82, 78.31,-175.41,-8.61,10.16,5.99e+02,4.21e+02
2014,01,28,08,45,16.20,-1792.44,-114.85,-260.75, 77.54,-176.33,-8.26,10.10,0.00e+00,3.64e+02
2014,01,28,08,45,17.45,-1792.61,-112.92,-260.01, 77.49,-176.40,-8.24,10.10,3.24e+01,4.09e+02
2014,01,28,08,45,36.20,-1795.00,-84.07,-248.85, 76.72,-177.32,-7.88,10.04,0.00e+00,3.93e+02
2014,01,28,08,45,37.45,-1795.14,-82.14,-248.11, 76.67,-177.38,-7.86,10.03,0.00e+00,3.83e+02
2014,01,28,08,45,56.20,-1796.98,-53.26,-236.88, 75.90,-178.30,-7.51, 9.97,0.00e+00,3.77e+02
2014,01,28,08,45,57.45,-1797.08,-51.33,-236.13, 75.85,-178.36,-7.48, 9.97,3.86e+02,4.21e+02
2014,01,28,08,46,16.20,-1798.35,-22.44,-224.83, 75.09,-179.29,-7.13, 9.91,0.00e+00,3.75e+02
2014,01,28,08,46,17.45,-1798.42,-20.51,-224.07, 75.04,-179.35,-7.10, 9.90,0.00e+00,3.80e+02
2014,01,28,08,46,36.20,-1799.14,  8.40,-212.70, 74.28,179.73,-6.74, 9.84,2.67e+02,4.22e+02
2014,01,28,08,46,37.45,-1799.16, 10.32,-211.94, 74.23,179.67,-6.72, 9.84,0.00e+00,3.78e+02
2014,01,28,08,46,56.19,-1799.32, 39.21,-200.51, 73.48,178.75,-6.36, 9.78,0.00e+00,3.96e+02
2014,01,28,08,46,57.44,-1799.31, 41.14,-199.75, 73.43,178.69,-6.33, 9.77,8.79e+02,4.68e+02
2014,01,28,08,47,16.19,-1798.91, 70.02,-188.25, 72.69,177.77,-5.97, 9.71,0.00e+00,3.63e+02
2014,01,28,08,47,17.44,-1798.86, 71.95,-187.48, 72.64,177.71,-5.95, 9.71,0.00e+00,4.04e+02
2014,01,28,08,47,36.19,-1797.90,100.82,-175.93, 71.89,176.79,-5.58, 9.65,7.44e+02,4.70e+02
2014,01,28,08,47,37.44,-1797.81,102.74,-175.16, 71.85,176.73,-5.56, 9.64,0.00e+00,4.13e+02
2014,01,28,08,47,56.18,-1796.29,131.56,-163.55, 71.11,175.81,-5.19, 9.58,0.00e+00,3.93e+02
2014,01,28,08,47,57.43,-1796.17,133.48,-162.78, 71.06,175.75,-5.16, 9.58,0.00e+00,3.98e+02
2014,01,28,08,48,16.18,-1794.08,162.27,-151.12, 70.33,174.83,-4.80, 9.52,0.00e+00,4.19e+02
2014,01,28,08,48,17.43,-1793.92,164.19,-150.34, 70.28,174.77,-4.77, 9.51,0.00e+00,4.15e+02
2014,01,28,08,48,36.18,-1791.27,192.93,-138.63, 69.56,173.85,-4.40, 9.45,2.89e+02,4.43e+02
2014,01,28,08,48,37.43,-1791.08,194.85,-137.85, 69.51,173.79,-4.38, 9.45,3.47e+02,4.48e+02
2014,01,28,08,48,56.18,-1787.87,223.53,-126.10, 68.79,172.87,-4.00, 9.39,3.61e+02,4.38e+02
2014,01,28,08,48,57.43,-1787.63,225.44,-125.31, 68.75,172.81,-3.98, 9.38,0.00e+00,3.94e+02
2014,01,28,08,49,16.18,-1783.86,254.05,-113.52, 68.03,171.89,-3.61, 9.32,0.00e+00,3.89e+02
2014,01,28,08,49,17.43,-1783.59,255.95,-112.74, 67.99,171.83,-3.58, 9.32,7.13e+01,4.23e+02
2014,01,28,08,49,36.18,-1779.26,284.48,-100.91, 67.28,170.92,-3.21, 9.26,0.00e+00,4.08e+02
2014,01,28,08,49,37.43,-1778.95,286.38,-100.12, 67.24,170.85,-3.18, 9.25,4.66e+02,4.76e+02
2014,01,28,08,49,56.17,-1774.06,314.81,-88.27, 66.54,169.94,-2.80, 9.19,7.80e+02,4.81e+02
2014,01,28,08,49,57.42,-1773.72,316.70,-87.48, 66.49,169.88,-2.78, 9.19,3.25e+02,4.52e+02
2014,01,28,08,50,16.17,-1768.27,345.04,-75.60, 65.80,168.96,-2.40, 9.13,0.00e+00,4.18e+02
2014,01,28,08,50,17.42,-1767.89,346.93,-74.80, 65.76,168.90,-2.38, 9.13,0.00e+00,4.04e+02
2014,01,28,08,50,36.17,-1761.88,375.16,-62.89, 65.08,167.98,-2.00, 9.06,0.00e+00,4.05e+02
2014,01,28,08,50,37.42,-1761.46,377.04,-62.10, 65.03,167.92,-1.97, 9.06,8.29e+01,4.24e+02
2014,01,28,08,50,56.17,-1754.90,405.15,-50.17, 64.36,167.00,-1.60, 9.00,0.00e+00,4.15e+02
2014,01,28,08,50,57.42,-1754.44,407.02,-49.38, 64.31,166.94,-1.57, 9.00,0.00e+00,3.92e+02
2014,01,28,08,51,16.17,-1747.32,435.01,-37.44, 63.65,166.02,-1.19, 8.94,8.74e+02,5.02e+02
2014,01,28,08,51,17.42,-1746.83,436.87,-36.64, 63.60,165.96,-1.17, 8.93,0.00e+00,4.33e+02
2014,01,28,08,51,36.17,-1739.16,464.72,-24.68, 62.95,165.04,-0.79, 8.87,3.81e+02,4.41e+02
2014,01,28,08,51,37.42,-1738.63,466.57,-23.89, 62.90,164.98,-0.76, 8.87,2.43e+02,4.32e+02
2014,01,28,08,51,56.16,-1730.41,494.25,-11.93, 62.25,164.06,-0.38, 8.81,1.13e+03,5.19e+02
2014,01,28,08,51,57.41,-1729.84,496.10,-11.13, 62.21,164.00,-0.35, 8.80,0.00e+00,4.23e+02
2014,01,28,08,52,16.16,-1721.07,523.64,  0.83, 61.57,163.08, 0.03, 8.74,6.56e+02,4.59e+02
2014,01,28,08,52,17.41,-1720.47,525.47,  1.63, 61.53,163.02, 0.05, 8.74,5.34e+02,4.49e+02
2014,01,28,08,52,36.16,-1711.15,552.84, 13.59, 60.90,162.10, 0.43, 8.68,6.08e+02,4.80e+02
2014,01,28,08,52,37.41,-1710.51,554.66, 14.39, 60.85,162.03, 0.46, 8.67,9.57e+01,4.44e+02
2014,01,28,08,52,56.16,-1700.65,581.86, 26.35, 60.23,161.11, 0.84, 8.61,0.00e+00,4.21e+02
2014,01,28,08,52,57.41,-1699.98,583.67, 27.15, 60.19,161.05, 0.87, 8.61,3.72e+02,4.62e+02
2014,01,28,08,53,16.16,-1689.57,610.69, 39.10, 59.58,160.13, 1.25, 8.55,5.05e+02,4.62e+02
2014,01,28,08,53,17.41,-1688.86,612.48, 39.89, 59.54,160.07, 1.27, 8.54,2.01e+02,4.38e+02
2014,01,28,08,53,36.16,-1677.92,639.30, 51.83, 58.93,159.14, 1.65, 8.48,0.00e+00,4.21e+02
2014,01,28,08,53,37.41,-1677.17,641.08, 52.63, 58.89,159.08, 1.68, 8.48,1.02e+02,4.54e+02
2014,01,28,08,53,56.15,-1665.70,667.68, 64.54, 58.30,158.16, 2.06, 8.42,1.30e+03,5.11e+02
2014,01,28,08,53,57.40,-1664.92,669.45, 65.34, 58.26,158.10, 2.09, 8.41,5.37e+02,4.60e+02
2014,01,28,08,54,16.15,-1652.91,695.85, 77.24, 57.68,157.17, 2.47, 8.35,0.00e+00,4.23e+02
2014,01,28,08,54,17.40,-1652.10,697.60, 78.03, 57.64,157.11, 2.49, 8.35,1.42e+02,4.87e+02
2014,01,28,08,54,36.15,-1639.56,723.78, 89.91, 57.06,156.18, 2.87, 8.29,1.93e+02,4.93e+02
2014,01,28,08,54,37.40,-1638.71,725.52, 90.70, 57.03,156.12, 2.90, 8.28,1.14e+03,5.53e+02
2014,01,28,08,54,56.14,-1625.65,751.45,102.54, 56.46,155.19, 3.28, 8.22,8.86e+01,4.66e+02
2014,01,28,08,54,57.39,-1624.77,753.18,103.33, 56.43,155.13, 3.30, 8.22,0.00e+00,4.33e+02
2014,01,28,08,55,16.14,-1611.19,778.88,115.14, 55.87,154.20, 3.68, 8.16,2.68e+02,4.71e+02
2014,01,28,08,55,17.39,-1610.26,780.59,115.93, 55.84,154.14, 3.71, 8.15,8.26e+01,4.58e+02
2014,01,28,08,55,36.14,-1596.17,806.04,127.71, 55.30,153.21, 4.09, 8.09,0.00e+00,4.73e+02
2014,01,28,08,55,37.39,-1595.21,807.73,128.49, 55.26,153.14, 4.11, 8.09,2.66e+02,4.89e+02
2014,01,28,08,55,56.14,-1580.60,832.93,140.23, 54.73,152.21, 4.49, 8.03,0.00e+00,4.86e+02
2014,01,28,08,55,57.39,-1579.61,834.60,141.01, 54.70,152.15, 4.51, 8.02,0.00e+00,4.56e+02
2014,01,28,08,56,16.14,-1564.49,859.53,152.70, 54.18,151.22, 4.89, 7.96,1.36e+02,4.81e+02
2014,01,28,08,56,17.39,-1563.47,861.18,153.48, 54.14,151.15, 4.91, 7.96,7.69e+02,5.24e+02
2014,01,28,08,56,36.14,-1547.85,885.83,165.12, 53.64,150.22, 5.29, 7.89,0.00e+00,4.49e+02
2014,01,28,08,56,37.39,-1546.79,887.47,165.89, 53.60,150.16, 5.31, 7.89,0.00e+00,4.68e+02
2014,01,28,08,56,56.13,-1530.69,911.82,177.48, 53.11,149.22, 5.69, 7.83,0.00e+00,4.89e+02
2014,01,28,08,56,57.38,-1529.60,913.44,178.25, 53.07,149.16, 5.71, 7.82,1.93e+02,5.12e+02
2014,01,28,08,57,16.13,-1512.99,937.51,189.78, 52.59,148.22, 6.09, 7.76,5.20e+02,4.91e+02
2014,01,28,08,57,17.38,-1511.86,939.10,190.54, 52.56,148.15, 6.11, 7.76,0.00e+00,4.52e+02
2014,01,28,08,57,36.13,-1494.77,962.87,202.02, 52.09,147.21, 6.48, 7.70,7.43e+02,5.19e+02
2014,01,28,08,57,37.38,-1493.61,964.45,202.78, 52.06,147.15, 6.51, 7.69,4.58e+02,5.04e+02
2014,01,28,08,57,56.12,-1476.04,987.89,214.18, 51.60,146.21, 6.88, 7.63,9.37e+01,5.19e+02
2014,01,28,08,57,57.37,-1474.86,989.45,214.94, 51.57,146.14, 6.90, 7.63,5.58e+02,5.46e+02
2014,01,28,08,58,16.12,-1456.80,1012.59,226.27, 51.12,145.20, 7.27, 7.56,3.91e+02,5.00e+02
2014,01,28,08,58,17.37,-1455.58,1014.12,227.03, 51.09,145.13, 7.29, 7.56,7.28e+02,5.20e+02
2014,01,28,08,58,36.12,-1437.06,1036.93,238.29, 50.66,144.19, 7.66, 7.50,4.97e+02,5.02e+02
2014,01,28,08,58,37.37,-1435.81,1038.44,239.04, 50.63,144.12, 7.68, 7.49,1.79e+03,5.80e+02
2014,01,28,08,58,56.12,-1416.82,1060.92,250.23, 50.21,143.17, 8.05, 7.43,3.72e+02,5.19e+02
2014,01,28,08,58,57.37,-1415.54,1062.41,250.97, 50.18,143.11, 8.07, 7.43,7.96e+02,5.48e+02
2014,01,28,08,59,16.12,-1396.09,1084.54,262.08, 49.77,142.16, 8.43, 7.36,1.41e+03,5.73e+02
2014,01,28,08,59,17.37,-1394.78,1086.00,262.82, 49.74,142.09, 8.46, 7.36,4.21e+02,5.16e+02
2014,01,28,08,59,36.12,-1374.88,1107.78,273.84, 49.35,141.14, 8.82, 7.30,1.31e+03,5.57e+02
2014,01,28,08,59,37.37,-1373.54,1109.22,274.57, 49.32,141.08, 8.84, 7.29,1.05e+03,5.42e+02
