Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,01,01,00,53,52.61,-1746.99,209.68,-515.19, 96.00,173.16,-16.32,11.26,9.03e+02,9.84e+01
2014,01,01,00,53,53.86,-1746.85,211.64,-514.64, 95.94,173.09,-16.30,11.25,9.78e+02,1.02e+02
2014,01,01,00,54,12.61,-1744.56,241.13,-506.36, 95.09,172.13,-16.04,11.19,9.99e+02,1.03e+02
2014,01,01,00,54,13.86,-1744.39,243.09,-505.80, 95.03,172.07,-16.02,11.19,7.41e+02,8.92e+01
2014,01,01,00,54,32.60,-1741.57,272.48,-497.36, 94.18,171.11,-15.76,11.12,6.54e+02,8.38e+01
2014,01,01,00,54,33.85,-1741.37,274.44,-496.80, 94.12,171.04,-15.74,11.12,7.73e+02,9.10e+01
2014,01,01,00,54,52.60,-1738.02,303.77,-488.21, 93.27,170.09,-15.47,11.05,8.26e+02,9.41e+01
2014,01,01,00,54,53.85,-1737.78,305.72,-487.63, 93.21,170.02,-15.45,11.05,8.91e+02,9.77e+01
2014,01,01,00,55,12.60,-1733.92,334.96,-478.90, 92.36,169.07,-15.17,10.99,9.33e+02,1.00e+02
2014,01,01,00,55,13.85,-1733.64,336.90,-478.31, 92.30,169.00,-15.15,10.98,8.04e+02,9.29e+01
2014,01,01,00,55,32.59,-1729.26,366.02,-469.43, 91.44,168.05,-14.87,10.92,1.04e+03,1.06e+02
2014,01,01,00,55,33.84,-1728.95,367.96,-468.84, 91.39,167.99,-14.85,10.91,6.64e+02,8.45e+01
2014,01,01,00,55,52.59,-1724.03,396.99,-459.82, 90.53,167.03,-14.57,10.85,8.03e+02,9.29e+01
2014,01,01,00,55,53.84,-1723.69,398.92,-459.21, 90.47,166.97,-14.55,10.85,7.93e+02,9.22e+01
2014,01,01,00,56,12.59,-1718.26,427.82,-450.05, 89.62,166.02,-14.26,10.78,7.39e+02,8.91e+01
