Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,02,21,05,42,8.45, 70.09,-1752.26,-387.30, 58.52,-87.71,-12.45,11.37,2.03e+03,7.63e+02
2014,02,21,05,42,9.70, 68.14,-1752.45,-386.61, 58.48,-87.77,-12.43,11.37,8.67e+02,4.99e+02
2014,02,21,05,42,10.95, 66.18,-1752.64,-385.92, 58.45,-87.84,-12.41,11.36,1.45e+03,6.44e+02
2014,02,21,05,42,49.95,  5.16,-1757.46,-364.11, 57.39,-89.83,-11.70,11.23,1.45e+03,6.45e+02
2014,02,21,05,43,5.70,-19.49,-1758.76,-355.17, 56.97,-90.64,-11.42,11.18,1.45e+03,6.45e+02
2014,02,21,05,43,6.95,-21.45,-1758.85,-354.46, 56.94,-90.70,-11.39,11.17,1.45e+03,6.45e+02
2014,02,21,05,43,8.20,-23.41,-1758.93,-353.74, 56.91,-90.76,-11.37,11.17,8.68e+02,4.99e+02
2014,02,21,05,43,47.20,-84.42,-1760.41,-331.26, 55.89,-92.75,-10.64,11.04,8.69e+02,4.99e+02
2014,02,21,05,44,2.94,-109.01,-1760.36,-322.06, 55.49,-93.54,-10.35,10.98,1.16e+03,5.78e+02
2014,02,21,05,44,4.19,-110.96,-1760.34,-321.33, 55.46,-93.61,-10.32,10.98,1.16e+03,5.78e+02
2014,02,21,05,44,5.44,-112.92,-1760.31,-320.59, 55.43,-93.67,-10.30,10.97,1.45e+03,6.46e+02
2014,02,21,05,44,44.44,-173.74,-1758.43,-297.49, 54.46,-95.64,-9.56,10.84,1.16e+03,5.79e+02
2014,02,21,05,45,0.18,-198.22,-1757.02,-288.05, 54.08,-96.44,-9.25,10.79,2.04e+03,7.65e+02
2014,02,21,05,45,1.43,-200.17,-1756.89,-287.30, 54.05,-96.50,-9.23,10.79,1.17e+03,5.79e+02
2014,02,21,05,45,2.68,-202.11,-1756.76,-286.55, 54.02,-96.56,-9.20,10.78,8.70e+02,5.00e+02
2014,02,21,05,45,41.68,-262.57,-1751.52,-262.88, 53.09,-98.53,-8.44,10.65,8.72e+02,5.01e+02
