Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,22,00,59,52.14,-272.69,-1733.48,-368.21, 55.61,-98.94,-11.85,11.27,1.41e+03,1.22e+02
2014,02,22,00,59,53.39,-274.64,-1733.28,-367.51, 55.57,-99.00,-11.83,11.27,1.62e+03,1.31e+02
2014,02,22,00,59,54.64,-276.60,-1733.08,-366.80, 55.54,-99.07,-11.81,11.27,2.03e+03,1.47e+02
2014,02,22,01,00,7.14,-296.11,-1730.97,-359.74, 55.18,-99.71,-11.58,11.22,2.14e+03,1.50e+02
2014,02,22,01,00,49.38,-361.73,-1722.11,-335.50, 53.99,-101.86,-10.79,11.08,1.73e+03,1.35e+02
2014,02,22,01,00,50.63,-363.66,-1721.81,-334.78, 53.95,-101.93,-10.77,11.08,1.73e+03,1.35e+02
2014,02,22,01,00,51.88,-365.59,-1721.50,-334.05, 53.92,-101.99,-10.75,11.07,2.18e+03,1.52e+02
2014,02,22,01,01,4.38,-384.90,-1718.33,-326.77, 53.58,-102.63,-10.51,11.03,1.92e+03,1.43e+02
2014,02,22,01,01,46.63,-449.77,-1705.91,-301.85, 52.44,-104.77,-9.71,10.89,1.90e+03,1.42e+02
2014,02,22,01,01,47.88,-451.68,-1705.50,-301.10, 52.40,-104.83,-9.69,10.88,1.97e+03,1.44e+02
2014,02,22,01,01,49.13,-453.58,-1705.09,-300.36, 52.37,-104.90,-9.66,10.88,1.76e+03,1.37e+02
2014,02,22,01,02,1.63,-472.64,-1700.86,-292.88, 52.04,-105.53,-9.42,10.84,1.90e+03,1.42e+02
2014,02,22,01,02,43.87,-536.53,-1684.90,-267.35, 50.96,-107.66,-8.60,10.69,2.03e+03,1.47e+02
2014,02,22,01,02,45.12,-538.41,-1684.39,-266.59, 50.93,-107.73,-8.57,10.69,1.95e+03,1.43e+02
2014,02,22,01,02,46.37,-540.29,-1683.87,-265.82, 50.89,-107.79,-8.55,10.68,2.00e+03,1.45e+02
2014,02,22,01,02,58.87,-559.03,-1678.60,-258.18, 50.58,-108.42,-8.30,10.64,2.02e+03,1.46e+02
2014,02,22,01,03,41.11,-621.78,-1659.13,-232.09, 49.55,-110.54,-7.46,10.50,1.90e+03,1.42e+02
2014,02,22,01,03,42.36,-623.63,-1658.51,-231.32, 49.52,-110.61,-7.44,10.50,2.00e+03,1.46e+02
2014,02,22,01,03,43.61,-625.47,-1657.90,-230.54, 49.49,-110.67,-7.41,10.49,2.01e+03,1.46e+02
2014,02,22,01,03,56.11,-643.84,-1651.60,-222.74, 49.19,-111.30,-7.16,10.45,1.98e+03,1.45e+02
2014,02,22,01,04,38.36,-705.29,-1628.65,-196.18, 48.22,-113.42,-6.31,10.31,1.74e+03,1.36e+02
2014,02,22,01,04,39.61,-707.09,-1627.94,-195.39, 48.19,-113.48,-6.28,10.31,1.63e+03,1.31e+02
2014,02,22,01,04,40.86,-708.89,-1627.22,-194.60, 48.16,-113.54,-6.26,10.30,1.83e+03,1.39e+02
2014,02,22,01,04,53.36,-726.85,-1619.90,-186.67, 47.88,-114.17,-6.00,10.26,1.91e+03,1.42e+02
