Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,01,08,03,18.37,-1568.09,806.83,-436.04, 79.20,152.77,-13.89,11.27,1.24e+03,1.15e+02
2014,02,01,08,03,19.62,-1567.30,808.62,-435.42, 79.16,152.71,-13.87,11.27,1.01e+03,1.04e+02
2014,02,01,08,03,38.37,-1555.13,835.37,-426.09, 78.59,151.76,-13.57,11.21,1.00e+03,1.03e+02
2014,02,01,08,03,39.62,-1554.30,837.14,-425.46, 78.55,151.69,-13.55,11.20,1.13e+03,1.10e+02
2014,02,01,08,03,58.36,-1541.67,863.61,-415.99, 77.98,150.74,-13.25,11.14,1.06e+03,1.07e+02
2014,02,01,08,03,59.61,-1540.81,865.36,-415.36, 77.94,150.68,-13.23,11.13,1.29e+03,1.17e+02
2014,02,01,08,04,18.36,-1527.69,891.58,-405.76, 77.37,149.73,-12.92,11.07,1.27e+03,1.16e+02
2014,02,01,08,04,19.61,-1526.79,893.32,-405.12, 77.33,149.67,-12.90,11.07,1.18e+03,1.12e+02
2014,02,01,08,04,38.36,-1513.20,919.26,-395.39, 76.75,148.72,-12.59,11.00,1.10e+03,1.08e+02
2014,02,01,08,04,39.61,-1512.28,920.98,-394.74, 76.71,148.66,-12.57,11.00,1.42e+03,1.23e+02
2014,02,01,08,04,58.36,-1498.21,946.63,-384.90, 76.13,147.71,-12.25,10.94,1.01e+03,1.04e+02
2014,02,01,08,04,59.61,-1497.26,948.33,-384.24, 76.09,147.65,-12.23,10.93,1.43e+03,1.24e+02
2014,02,01,08,05,18.36,-1482.73,973.69,-374.27, 75.51,146.71,-11.91,10.87,1.26e+03,1.16e+02
2014,02,01,08,05,19.61,-1481.75,975.37,-373.61, 75.47,146.64,-11.89,10.86,1.27e+03,1.16e+02
2014,02,01,08,05,38.36,-1466.76,1000.43,-363.53, 74.89,145.70,-11.57,10.80,1.40e+03,1.22e+02
2014,02,01,08,05,39.61,-1465.74,1002.09,-362.85, 74.85,145.64,-11.55,10.80,1.46e+03,1.25e+02
2014,02,01,08,05,58.35,-1450.31,1026.82,-352.67, 74.27,144.70,-11.23,10.74,1.31e+03,1.18e+02
2014,02,01,08,05,59.60,-1449.26,1028.46,-351.98, 74.23,144.64,-11.20,10.73,1.16e+03,1.11e+02
2014,02,01,08,06,18.35,-1433.37,1052.89,-341.68, 73.64,143.70,-10.87,10.67,1.46e+03,1.25e+02
2014,02,01,08,06,19.60,-1432.29,1054.51,-340.99, 73.60,143.64,-10.85,10.66,1.26e+03,1.16e+02
2014,02,01,08,06,38.35,-1415.95,1078.61,-330.59, 73.01,142.70,-10.52,10.60,1.43e+03,1.24e+02
2014,02,01,08,06,39.60,-1414.85,1080.20,-329.89, 72.97,142.64,-10.50,10.60,1.22e+03,1.15e+02
2014,02,01,08,06,58.34,-1398.07,1103.95,-319.39, 72.38,141.70,-10.16,10.54,1.20e+03,1.14e+02
