Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,04,20,20,55.31,-589.79,1679.45,-419.18, 91.29,109.35,-13.25,11.23,1.03e+03,1.05e+02
2014,02,04,20,20,56.56,-587.99,1680.19,-418.54, 91.25,109.29,-13.23,11.23,9.43e+02,1.00e+02
2014,02,04,20,21,15.31,-561.03,1691.06,-408.93, 90.63,108.35,-12.93,11.17,8.23e+02,9.38e+01
2014,02,04,20,21,16.56,-559.23,1691.77,-408.29, 90.58,108.29,-12.91,11.16,9.64e+02,1.02e+02
2014,02,04,20,21,35.30,-532.12,1702.13,-398.55, 89.96,107.36,-12.60,11.10,1.20e+03,1.13e+02
2014,02,04,20,21,36.55,-530.30,1702.80,-397.90, 89.91,107.30,-12.58,11.09,1.31e+03,1.18e+02
2014,02,04,20,21,55.30,-503.01,1712.64,-388.04, 89.28,106.37,-12.26,11.03,9.53e+02,1.01e+02
2014,02,04,20,21,56.55,-501.19,1713.28,-387.38, 89.23,106.31,-12.24,11.03,8.55e+02,9.56e+01
2014,02,04,20,22,15.30,-473.74,1722.61,-377.41, 88.59,105.38,-11.93,10.97,9.85e+02,1.03e+02
2014,02,04,20,22,16.55,-471.91,1723.21,-376.74, 88.55,105.32,-11.91,10.96,9.20e+02,9.91e+01
2014,02,04,20,22,35.29,-444.34,1732.01,-366.66, 87.90,104.39,-11.59,10.90,1.03e+03,1.05e+02
2014,02,04,20,22,36.54,-442.49,1732.58,-365.98, 87.86,104.33,-11.57,10.90,1.14e+03,1.10e+02
2014,02,04,20,22,55.29,-414.77,1740.86,-355.78, 87.21,103.40,-11.24,10.84,1.15e+03,1.11e+02
2014,02,04,20,22,56.54,-412.92,1741.39,-355.10, 87.16,103.34,-11.22,10.83,9.41e+02,1.00e+02
2014,02,04,20,23,15.29,-385.07,1749.13,-344.79, 86.51,102.42,-10.90,10.77,1.31e+03,1.18e+02
2014,02,04,20,23,16.54,-383.21,1749.63,-344.10, 86.46,102.35,-10.87,10.77,1.08e+03,1.08e+02
2014,02,04,20,23,35.29,-355.25,1756.85,-333.69, 85.80,101.43,-10.55,10.70,1.06e+03,1.06e+02
2014,02,04,20,23,36.54,-353.38,1757.31,-332.99, 85.76,101.37,-10.52,10.70,8.87e+02,9.74e+01
2014,02,04,20,23,55.29,-325.31,1763.99,-322.48, 85.09,100.45,-10.19,10.64,1.23e+03,1.15e+02
2014,02,04,20,23,56.54,-323.43,1764.41,-321.78, 85.04,100.39,-10.17,10.63,1.14e+03,1.10e+02
2014,02,04,20,24,15.29,-295.26,1770.55,-311.17, 84.37,99.47,-9.83,10.57,8.43e+02,9.50e+01
2014,02,04,20,24,16.54,-293.38,1770.94,-310.46, 84.33,99.41,-9.81,10.57,8.43e+02,9.50e+01
2014,02,04,20,24,35.28,-265.13,1776.53,-299.76, 83.65,98.49,-9.47,10.51,1.11e+03,1.09e+02
2014,02,04,20,24,36.53,-263.24,1776.89,-299.04, 83.60,98.43,-9.45,10.50,1.14e+03,1.10e+02
2014,02,04,20,24,55.28,-234.90,1781.94,-288.24, 82.92,97.51,-9.11,10.44,1.23e+03,1.15e+02
2014,02,04,20,24,56.53,-233.01,1782.26,-287.52, 82.88,97.45,-9.09,10.44,9.51e+02,1.01e+02
2014,02,04,20,25,15.28,-204.59,1786.76,-276.64, 82.19,96.53,-8.74,10.38,1.48e+03,1.26e+02
