Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,17,06,25,27.23,-1628.93,600.47,585.93, 94.89,159.76,18.65, 0.66,0.00e+00,6.31e+00
2014,02,17,06,25,28.48,-1628.42,602.39,585.47, 94.92,159.70,18.63, 0.66,0.00e+00,6.31e+00
2014,02,17,06,25,29.73,-1627.91,604.30,585.01, 94.95,159.63,18.62, 0.65,0.00e+00,6.31e+00
2014,02,17,06,25,42.23,-1622.68,623.44,580.41, 95.26,158.98,18.46, 0.61,0.00e+00,6.32e+00
2014,02,17,06,26,24.48,-1603.51,687.51,564.30, 96.27,156.79,17.92, 0.46,0.00e+00,6.36e+00
2014,02,17,06,26,25.73,-1602.90,689.40,563.81, 96.30,156.73,17.91, 0.46,0.00e+00,6.36e+00
2014,02,17,06,26,26.98,-1602.30,691.28,563.32, 96.33,156.66,17.89, 0.45,0.00e+00,6.36e+00
2014,02,17,06,26,39.48,-1596.15,710.04,558.39, 96.62,156.02,17.73, 0.41,0.00e+00,6.37e+00
2014,02,17,06,27,21.73,-1573.88,772.78,541.20, 97.58,153.85,17.15, 0.27,0.00e+00,6.41e+00
2014,02,17,06,27,22.98,-1573.18,774.62,540.68, 97.61,153.78,17.14, 0.26,0.00e+00,6.41e+00
2014,02,17,06,27,24.23,-1572.49,776.45,540.16, 97.64,153.72,17.12, 0.26,0.00e+00,6.41e+00
2014,02,17,06,27,36.73,-1565.43,794.79,534.91, 97.92,153.08,16.95, 0.21,6.86e+00,1.25e+01
2014,02,17,06,28,18.97,-1540.13,856.01,516.69, 98.83,150.93,16.34, 0.07,0.00e+00,6.46e+00
2014,02,17,06,28,20.22,-1539.35,857.80,516.14, 98.85,150.87,16.32, 0.07,0.00e+00,6.47e+00
2014,02,17,06,28,21.47,-1538.57,859.59,515.59, 98.88,150.81,16.31, 0.06,0.00e+00,6.47e+00
2014,02,17,06,28,33.97,-1530.62,877.46,510.05, 99.14,150.18,16.12, 0.02,0.00e+00,6.48e+00
2014,02,17,06,29,16.22,-1502.36,937.02,490.84, 99.99,148.05,15.49,23.88,6.78e+00,1.26e+01
2014,02,17,06,29,17.47,-1501.49,938.76,490.26,100.02,147.99,15.48,23.87,0.00e+00,6.53e+00
2014,02,17,06,29,18.72,-1500.62,940.50,489.68,100.04,147.92,15.46,23.87,0.00e+00,6.53e+00
2014,02,17,06,29,31.22,-1491.81,957.85,483.85,100.29,147.30,15.27,23.83,0.00e+00,6.55e+00
2014,02,17,06,30,13.46,-1460.68,1015.58,463.72,101.08,145.19,14.61,23.69,0.00e+00,6.60e+00
2014,02,17,06,30,14.71,-1459.73,1017.26,463.11,101.10,145.13,14.59,23.68,6.72e+00,1.26e+01
2014,02,17,06,30,15.96,-1458.77,1018.95,462.51,101.13,145.07,14.57,23.68,0.00e+00,6.60e+00
2014,02,17,06,30,28.45,-1449.12,1035.73,456.41,101.35,144.45,14.37,23.64,0.00e+00,6.62e+00
2014,02,17,06,31,10.71,-1415.19,1091.51,435.40,102.09,142.36,13.69,23.50,6.66e+00,1.27e+01
2014,02,17,06,31,11.96,-1414.15,1093.14,434.76,102.11,142.30,13.67,23.49,6.65e+00,1.27e+01
2014,02,17,06,31,13.21,-1413.12,1094.76,434.13,102.13,142.23,13.65,23.49,6.65e+00,1.27e+01
2014,02,17,06,31,25.70,-1402.65,1110.94,427.79,102.34,141.62,13.45,23.45,0.00e+00,6.70e+00
2014,02,17,06,32,7.95,-1366.03,1164.60,405.95,103.01,139.55,12.74,23.31,6.58e+00,1.27e+01
2014,02,17,06,32,9.20,-1364.91,1166.16,405.30,103.03,139.49,12.72,23.31,6.58e+00,1.28e+01
2014,02,17,06,32,10.45,-1363.80,1167.72,404.64,103.05,139.43,12.70,23.30,0.00e+00,6.76e+00
2014,02,17,06,32,22.95,-1352.55,1183.26,398.06,103.24,138.82,12.49,23.26,0.00e+00,6.78e+00
2014,02,17,06,33,5.18,-1313.32,1234.67,375.46,103.85,136.77,11.77,23.12,6.50e+00,1.28e+01
2014,02,17,06,33,6.43,-1312.13,1236.16,374.78,103.87,136.71,11.74,23.12,1.76e+01,1.69e+01
2014,02,17,06,33,7.69,-1310.94,1237.66,374.11,103.88,136.65,11.72,23.12,0.00e+00,6.85e+00
2014,02,17,06,33,20.18,-1298.94,1252.51,367.31,104.05,136.04,11.51,23.08,0.00e+00,6.87e+00
2014,02,17,06,34,2.44,-1257.21,1301.55,344.00,104.60,134.01,10.76,22.94,0.00e+00,6.94e+00
2014,02,17,06,34,3.69,-1255.95,1302.98,343.30,104.61,133.95,10.74,22.94,1.75e+01,1.69e+01
2014,02,17,06,34,4.94,-1254.68,1304.40,342.60,104.63,133.89,10.72,22.93,0.00e+00,6.95e+00
2014,02,17,06,34,17.43,-1241.96,1318.53,335.60,104.78,133.29,10.50,22.89,6.39e+00,1.29e+01
2014,02,17,06,34,59.67,-1197.85,1365.07,311.66,105.26,131.27, 9.74,22.76,6.32e+00,1.30e+01
2014,02,17,06,35,0.93,-1196.52,1366.41,310.94,105.27,131.21, 9.71,22.75,6.31e+00,1.30e+01
2014,02,17,06,35,2.17,-1195.19,1367.76,310.22,105.28,131.15, 9.69,22.75,0.00e+00,7.04e+00
2014,02,17,06,35,14.68,-1181.78,1381.13,303.04,105.41,130.55, 9.47,22.71,0.00e+00,7.07e+00
2014,02,17,06,35,56.92,-1135.39,1425.06,278.51,105.82,128.55, 8.69,22.58,0.00e+00,7.14e+00
2014,02,17,06,35,58.17,-1133.99,1426.33,277.77,105.84,128.49, 8.67,22.57,1.74e+01,1.71e+01
2014,02,17,06,35,59.42,-1132.59,1427.60,277.04,105.85,128.43, 8.64,22.57,6.21e+00,1.30e+01
2014,02,17,06,36,11.93,-1118.53,1440.18,269.70,105.96,127.84, 8.41,22.53,6.18e+00,1.30e+01
2014,02,17,06,36,54.16,-1070.01,1481.37,244.65,106.30,125.84, 7.63,22.40,0.00e+00,7.25e+00
2014,02,17,06,36,55.41,-1068.55,1482.56,243.90,106.31,125.78, 7.60,22.39,0.00e+00,7.25e+00
2014,02,17,06,36,56.66,-1067.09,1483.75,243.15,106.32,125.72, 7.58,22.39,0.00e+00,7.25e+00
2014,02,17,06,37,9.16,-1052.41,1495.50,235.67,106.41,125.13, 7.34,22.35,6.06e+00,1.31e+01
