Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,02,15,13,47,0.97,-268.97,-1684.91,528.52, 48.83,-99.07,17.21, 6.06,0.00e+00,   NaN
2014,02,15,13,47,2.22,-270.94,-1684.46,529.07, 48.86,-99.14,17.23, 6.06,0.00e+00,   NaN
2014,02,15,13,47,3.47,-272.90,-1684.01,529.62, 48.89,-99.20,17.25, 6.05,0.00e+00,   NaN
2014,02,15,13,47,22.22,-302.30,-1676.90,537.77, 49.38,-100.22,17.52, 5.99,0.00e+00,   NaN
2014,02,15,13,47,58.22,-358.49,-1661.82,552.97, 50.32,-102.17,18.02, 5.86,0.00e+00,   NaN
2014,02,15,13,47,59.47,-360.43,-1661.26,553.48, 50.35,-102.24,18.04, 5.85,0.00e+00,   NaN
2014,02,15,13,48,0.72,-362.38,-1660.70,554.00, 50.38,-102.31,18.05, 5.85,0.00e+00,   NaN
2014,02,15,13,48,19.47,-391.47,-1652.05,561.65, 50.88,-103.33,18.30, 5.78,3.78e+03,5.40e+02
2014,02,15,13,48,55.46,-446.98,-1634.03,575.85, 51.86,-105.30,18.77, 5.65,3.06e+03,4.79e+02
2014,02,15,13,48,56.71,-448.89,-1633.37,576.33, 51.89,-105.37,18.79, 5.65,3.55e+03,5.08e+02
2014,02,15,13,48,57.96,-450.81,-1632.71,576.82, 51.93,-105.44,18.81, 5.64,4.10e+03,5.39e+02
2014,02,15,13,49,16.71,-479.52,-1622.54,583.94, 52.45,-106.46,19.04, 5.57,4.67e+03,5.63e+02
2014,02,15,13,49,52.71,-534.22,-1601.63,597.12, 53.45,-108.45,19.48, 5.44,3.45e+03,4.90e+02
2014,02,15,13,49,53.96,-536.10,-1600.87,597.57, 53.49,-108.51,19.49, 5.44,4.30e+03,5.40e+02
2014,02,15,13,49,55.21,-537.99,-1600.11,598.01, 53.52,-108.58,19.51, 5.43,3.70e+03,5.05e+02
2014,02,15,13,50,13.96,-566.23,-1588.45,604.60, 54.06,-109.62,19.72, 5.36,4.56e+03,5.55e+02
2014,02,15,13,50,49.95,-619.94,-1564.73,616.72, 55.10,-111.61,20.12, 5.23,4.41e+03,5.54e+02
2014,02,15,13,50,51.20,-621.79,-1563.87,617.13, 55.13,-111.68,20.14, 5.23,3.12e+03,4.78e+02
2014,02,15,13,50,52.45,-623.64,-1563.02,617.54, 55.17,-111.75,20.15, 5.22,2.75e+03,4.54e+02
2014,02,15,13,51,11.20,-651.33,-1549.91,623.56, 55.72,-112.79,20.35, 5.15,3.49e+03,5.04e+02
2014,02,15,13,51,47.19,-703.92,-1523.44,634.59, 56.78,-114.80,20.71, 5.02,3.55e+03,5.04e+02
2014,02,15,13,51,48.44,-705.73,-1522.49,634.96, 56.82,-114.87,20.73, 5.02,3.55e+03,5.04e+02
2014,02,15,13,51,49.69,-707.54,-1521.54,635.33, 56.85,-114.94,20.74, 5.01,3.30e+03,4.88e+02
2014,02,15,13,52,8.44,-734.61,-1507.02,640.78, 57.42,-115.99,20.92, 4.94,3.39e+03,4.91e+02
2014,02,15,13,52,44.44,-785.95,-1477.88,650.70, 58.50,-118.00,21.24, 4.81,3.23e+03,4.81e+02
2014,02,15,13,52,45.69,-787.71,-1476.84,651.04, 58.54,-118.07,21.25, 4.80,3.79e+03,5.16e+02
2014,02,15,13,52,46.94,-789.48,-1475.80,651.37, 58.58,-118.14,21.26, 4.80,3.92e+03,5.23e+02
2014,02,15,13,53,5.69,-815.85,-1459.92,656.23, 59.15,-119.20,21.42, 4.73,2.92e+03,4.62e+02
2014,02,15,13,53,41.68,-865.77,-1428.21,665.01, 60.26,-121.22,21.71, 4.59,2.88e+03,4.59e+02
