Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,19,05,56,1.17,-1398.21,-992.70,551.85, 63.99,-144.63,17.84, 6.00,6.82e+02,8.41e+01
2014,02,19,05,56,2.42,-1399.26,-990.98,552.36, 64.01,-144.69,17.86, 5.99,6.09e+02,7.94e+01
2014,02,19,05,56,3.67,-1400.30,-989.26,552.86, 64.03,-144.76,17.87, 5.99,4.72e+02,7.00e+01
2014,02,19,05,56,16.17,-1410.64,-971.97,557.88, 64.22,-145.43,18.04, 5.94,4.20e+02,6.60e+01
2014,02,19,05,56,58.41,-1444.18,-912.60,574.29, 64.90,-147.71,18.58, 5.79,1.57e+02,4.05e+01
2014,02,19,05,56,59.66,-1445.14,-910.82,574.77, 64.92,-147.78,18.60, 5.79,1.99e+02,4.55e+01
2014,02,19,05,57,0.91,-1446.10,-909.04,575.24, 64.94,-147.85,18.61, 5.78,1.47e+02,3.91e+01
2014,02,19,05,57,13.41,-1455.57,-891.18,579.92, 65.15,-148.52,18.77, 5.74,6.24e+01,2.57e+01
2014,02,19,05,57,55.66,-1486.17,-829.95,595.16, 65.86,-150.82,19.27, 5.59,1.35e+02,3.78e+01
2014,02,19,05,57,56.91,-1487.04,-828.12,595.60, 65.88,-150.89,19.29, 5.58,7.23e+01,2.78e+01
2014,02,19,05,57,58.16,-1487.91,-826.29,596.04, 65.90,-150.95,19.30, 5.58,1.99e+01,1.52e+01
2014,02,19,05,58,10.66,-1496.50,-807.91,600.36, 66.11,-151.64,19.44, 5.53,1.97e+01,1.52e+01
2014,02,19,05,58,52.90,-1524.05,-745.04,614.40, 66.84,-153.95,19.91, 5.38,0.00e+00,4.27e+00
2014,02,19,05,58,54.15,-1524.83,-743.16,614.80, 66.87,-154.02,19.92, 5.38,0.00e+00,4.28e+00
2014,02,19,05,58,55.40,-1525.61,-741.28,615.20, 66.89,-154.09,19.94, 5.37,1.93e+01,1.54e+01
2014,02,19,05,59,7.90,-1533.29,-722.44,619.16, 67.11,-154.77,20.07, 5.33,5.06e+01,2.38e+01
2014,02,19,05,59,50.15,-1557.74,-658.06,631.95, 67.86,-157.10,20.49, 5.17,0.00e+00,4.94e+00
2014,02,19,05,59,51.40,-1558.43,-656.14,632.32, 67.88,-157.17,20.50, 5.17,1.87e+01,1.56e+01
2014,02,19,05,59,52.65,-1559.12,-654.22,632.68, 67.91,-157.24,20.52, 5.16,1.87e+01,1.56e+01
2014,02,19,06,00,5.15,-1565.87,-634.96,636.27, 68.13,-157.93,20.63, 5.12,0.00e+00,5.10e+00
2014,02,19,06,00,47.39,-1587.15,-569.29,647.78, 68.90,-160.27,21.02, 4.96,0.00e+00,5.52e+00
2014,02,19,06,00,48.64,-1587.74,-567.33,648.10, 68.93,-160.34,21.03, 4.96,0.00e+00,5.53e+00
2014,02,19,06,00,49.89,-1588.33,-565.37,648.43, 68.95,-160.41,21.04, 4.95,0.00e+00,5.54e+00
2014,02,19,06,01,2.39,-1594.13,-545.75,651.63, 69.18,-161.10,21.14, 4.91,0.00e+00,5.66e+00
2014,02,19,06,01,44.63,-1612.19,-478.95,661.83, 69.97,-163.45,21.48, 4.75,0.00e+00,6.02e+00
2014,02,19,06,01,45.88,-1612.69,-476.96,662.12, 69.99,-163.52,21.49, 4.75,0.00e+00,6.03e+00
