Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,27,12,29,59.38,-1358.59,1114.90,294.33, 44.56,140.63, 9.51, 7.71,2.38e+03,1.56e+02
2014,02,27,12,30,0.63,-1357.22,1116.32,295.05, 44.53,140.56, 9.53, 7.71,2.15e+03,1.48e+02
2014,02,27,12,30,1.88,-1355.85,1117.75,295.78, 44.50,140.50, 9.55, 7.70,1.83e+03,1.37e+02
2014,02,27,12,30,14.38,-1342.06,1131.93,303.00, 44.23,139.85, 9.79, 7.66,2.26e+03,1.52e+02
2014,02,27,12,30,56.63,-1294.12,1178.69,327.10, 43.34,137.67,10.58, 7.52,2.37e+03,1.55e+02
2014,02,27,12,30,57.88,-1292.67,1180.04,327.80, 43.31,137.61,10.61, 7.51,1.94e+03,1.41e+02
2014,02,27,12,30,59.13,-1291.21,1181.40,328.51, 43.29,137.54,10.63, 7.51,2.05e+03,1.45e+02
2014,02,27,12,31,11.63,-1276.60,1194.85,335.53, 43.04,136.89,10.86, 7.47,2.16e+03,1.49e+02
2014,02,27,12,31,53.87,-1225.95,1239.09,358.93, 42.24,134.69,11.64, 7.32,2.17e+03,1.49e+02
2014,02,27,12,31,55.12,-1224.43,1240.37,359.61, 42.22,134.63,11.66, 7.32,1.86e+03,1.38e+02
2014,02,27,12,31,56.37,-1222.90,1241.65,360.30, 42.20,134.56,11.68, 7.31,2.09e+03,1.46e+02
2014,02,27,12,32,8.87,-1207.50,1254.34,367.10, 41.98,133.91,11.91, 7.27,2.18e+03,1.49e+02
2014,02,27,12,32,51.11,-1154.28,1295.94,389.74, 41.28,131.69,12.66, 7.12,2.09e+03,1.46e+02
2014,02,27,12,32,52.36,-1152.68,1297.14,390.40, 41.26,131.63,12.68, 7.12,2.21e+03,1.50e+02
2014,02,27,12,32,53.61,-1151.07,1298.34,391.06, 41.24,131.56,12.70, 7.11,2.24e+03,1.51e+02
2014,02,27,12,33,6.11,-1134.94,1310.23,397.63, 41.05,130.90,12.92, 7.07,2.25e+03,1.52e+02
2014,02,27,12,33,48.36,-1079.28,1349.07,419.44, 40.46,128.66,13.65, 6.92,2.48e+03,1.59e+02
2014,02,27,12,33,49.61,-1077.61,1350.19,420.07, 40.44,128.59,13.67, 6.92,1.97e+03,1.42e+02
2014,02,27,12,33,50.86,-1075.94,1351.30,420.71, 40.42,128.53,13.69, 6.91,2.53e+03,1.61e+02
2014,02,27,12,34,3.36,-1059.11,1362.36,427.03, 40.26,127.86,13.90, 6.87,2.21e+03,1.50e+02
2014,02,27,12,34,45.60,-1001.20,1398.32,447.93, 39.77,125.60,14.60, 6.72,2.05e+03,1.45e+02
2014,02,27,12,34,46.85,-999.46,1399.35,448.54, 39.76,125.54,14.62, 6.72,2.31e+03,1.54e+02
2014,02,27,12,34,48.10,-997.72,1400.38,449.15, 39.74,125.47,14.64, 6.71,2.10e+03,1.47e+02
2014,02,27,12,35,0.60,-980.25,1410.56,455.19, 39.61,124.80,14.84, 6.67,2.20e+03,1.50e+02
2014,02,27,12,35,42.85,-920.22,1443.54,475.15, 39.22,122.52,15.51, 6.52,2.12e+03,1.47e+02
2014,02,27,12,35,44.10,-918.42,1444.48,475.73, 39.21,122.45,15.53, 6.51,2.37e+03,1.56e+02
2014,02,27,12,35,45.35,-916.62,1445.42,476.31, 39.20,122.38,15.55, 6.51,2.14e+03,1.48e+02
2014,02,27,12,35,57.85,-898.56,1454.71,482.06, 39.10,121.70,15.74, 6.46,2.23e+03,1.51e+02
2014,02,27,12,36,40.09,-836.61,1484.60,501.00, 38.82,119.40,16.38, 6.31,2.22e+03,1.51e+02
2014,02,27,12,36,41.34,-834.76,1485.45,501.55, 38.81,119.33,16.40, 6.31,2.04e+03,1.45e+02
